speaker	direction	readout	system	text_index	prompt_mic	seed_arm	clone_sha256	own_candidate	other_candidate	cos_own_event	cos_other_event
p225	reverse_mic2_to_mic1	wavlm	f5	3	mic2	A	4bc3d9564229ad38	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.98461073772988672	0.94115605031230942
p225	reverse_mic2_to_mic1	ecapa	xtts	3	mic2	A	1bb0c84813809d8b	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.58913873541178741	0.5717706660727444
p225	reverse_mic2_to_mic1	wavlm	xtts	3	mic2	A	1bb0c84813809d8b	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.97200413898326521	0.9544214208812043
p225	reverse_mic2_to_mic1	ecapa	cosy	3	mic2	A	c0eb7827dcb3116e	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.79375449953500821	0.61537685291918076
p225	reverse_mic2_to_mic1	wavlm	cosy	3	mic2	A	c0eb7827dcb3116e	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.97805050861771037	0.95142061314241455
p225	reverse_mic2_to_mic1	ecapa	seedvc	3	mic2	A	4ff17f803659f893	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.76646810467998949	0.62127123573791021
p225	reverse_mic2_to_mic1	wavlm	seedvc	3	mic2	A	4ff17f803659f893	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	0.82497526143435496	0.74919383609521772
p225	reverse_mic2_to_mic1	ecapa	f5	0	mic2	B	358cc295c7588e1e	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	0.68073829470454228	0.72894137129803371
p225	reverse_mic2_to_mic1	wavlm	f5	0	mic2	B	358cc295c7588e1e	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	0.97009538520684624	0.96628663856513286
p225	reverse_mic2_to_mic1	ecapa	xtts	0	mic2	B	9d01cd8703b4e7ab	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	0.50248832686718781	0.48043792929141949
p225	reverse_mic2_to_mic1	wavlm	xtts	0	mic2	B	9d01cd8703b4e7ab	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	0.84153486960380286	0.89940290828816338
p225	reverse_mic2_to_mic1	ecapa	cosy	0	mic2	B	54664d9c179822e9	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	0.73030215117211617	0.69199511712967265
p225	reverse_mic2_to_mic1	wavlm	cosy	0	mic2	B	54664d9c179822e9	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	0.97305220244337587	0.97308550912736591
p225	reverse_mic2_to_mic1	ecapa	seedvc	0	mic2	B	68cef03c54cfc608	inputs/vctk/wav48_silence_trimmed/p225/p225_108_mic1.flac	inputs/vctk/wav48_silence_trimmed/p225/p225_013_mic1.flac	0.61171091792309751	0.53121955519069264
