condition	speaker	system	text_index	seed_arm	readout	clone_path	cos_own_event	cos_other_event	cos_own_event_matched	cos_other_event_matched	cos_prompt
stretch	p288	seedvc	1	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p288_t1.wav	0.56953632654070108	0.52944415071157835	0.58994083599354585	0.53112170491093003	0.58126708501580615
stretch	p288	seedvc	1	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p288_t1.wav	0.7747064373986402	0.85730091813209208	0.79286569923578742	0.85843618358657059	0.78999692088782292
stretch	p288	seedvc	2	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p288_t2.wav	0.59079911024498888	0.55455321107059263	0.60832300711226095	0.55640586469560693	0.61454451597945936
stretch	p288	seedvc	2	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p288_t2.wav	0.7732477255818675	0.85454659266416022	0.80105551196677371	0.85607203310099433	0.8020974141087307
stretch	p288	seedvc	3	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p288_t3.wav	0.62835740193796263	0.60507177056130268	0.63322646742898681	0.60624335289039122	0.62600894105037042
stretch	p288	seedvc	3	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p288_t3.wav	0.75278449244097312	0.85037137429075038	0.79491226754533617	0.85118514014719304	0.79491320787530495
stretch	p292	f5	0	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p292_t0.wav	0.6004582100492255	0.604154919092871	0.59953628168062134	0.49697621541025094	0.6708840540323916
stretch	p292	f5	0	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p292_t0.wav	0.93068438009971244	0.93482466629923944	0.93406890536482223	0.93237596801562972	0.94329961562696729
stretch	p292	f5	1	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p292_t1.wav	0.59861986208204421	0.53718691507141281	0.59350671494732721	0.42330187773859695	0.67451320644298818
stretch	p292	f5	1	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p292_t1.wav	0.90875377525972434	0.92707940756346618	0.90992568502734927	0.92140107578995378	0.91860245431925325
stretch	p292	f5	2	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p292_t2.wav	0.598714717146551	0.52820269523007291	0.60325875441936261	0.41971677934562601	0.6855725906885326
stretch	p292	f5	2	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p292_t2.wav	0.90600697764519122	0.93763229061734388	0.90445761820193704	0.92164989853744128	0.91608171909066805
stretch	p292	f5	3	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p292_t3.wav	0.58771419091634902	0.54548321629978336	0.59128584893395386	0.46212378518052027	0.68450185098376615
stretch	p292	f5	3	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p292_t3.wav	0.9179803104398534	0.9182570380257743	0.92080887110465315	0.91585901701952965	0.93126678129848339
stretch	p292	xtts	0	A	ecapa	exp211/clones/stretch/xtts__mic1__seedA/p292_t0.wav	0.60079513345098468	0.66480208675632202	0.60372395422829506	0.54261588321890442	0.65345362252006489
stretch	p292	xtts	0	A	wavlmsv	exp211/clones/stretch/xtts__mic1__seedA/p292_t0.wav	0.92737083887372984	0.87540377667831715	0.92276859140975642	0.88244175139417946	0.9274368033176561
stretch	p292	xtts	1	A	ecapa	exp211/clones/stretch/xtts__mic1__seedA/p292_t1.wav	0.53071757372741946	0.56223745096484212	0.52773387050112452	0.45311291651241908	0.59161710824351976
stretch	p292	xtts	1	A	wavlmsv	exp211/clones/stretch/xtts__mic1__seedA/p292_t1.wav	0.93392489390243583	0.87740219735232827	0.93120300808659473	0.88171096344779709	0.93781398371846336
stretch	p292	xtts	2	A	ecapa	exp211/clones/stretch/xtts__mic1__seedA/p292_t2.wav	0.58035911034954824	0.54036527023817693	0.58867866575174277	0.41854511284758977	0.63448011217003142
stretch	p292	xtts	2	A	wavlmsv	exp211/clones/stretch/xtts__mic1__seedA/p292_t2.wav	0.91312869553924925	0.89592741498822903	0.91197076271318811	0.90071855530570211	0.9212726652940666
stretch	p292	xtts	3	A	ecapa	exp211/clones/stretch/xtts__mic1__seedA/p292_t3.wav	0.55213438442083373	0.60489650113696869	0.55760382431129729	0.4990474099371604	0.62146252804904889
stretch	p292	xtts	3	A	wavlmsv	exp211/clones/stretch/xtts__mic1__seedA/p292_t3.wav	0.89159303629156272	0.8056417446364631	0.88488801486250968	0.80489367903131592	0.89250998251530178
stretch	p292	cosy	0	A	ecapa	exp211/clones/stretch/cosy__mic1__seedA/p292_t0.wav	0.59244210745688419	0.51165224516002394	0.59798847937798183	0.40203837044944679	0.65450799013694749
stretch	p292	cosy	0	A	wavlmsv	exp211/clones/stretch/cosy__mic1__seedA/p292_t0.wav	0.88280926450121722	0.9289032124330957	0.88719498398870034	0.91555726436286466	0.89614260997389983
stretch	p292	cosy	1	A	ecapa	exp211/clones/stretch/cosy__mic1__seedA/p292_t1.wav	0.58144548446958988	0.4614700275961926	0.57119797048066867	0.37572014511644003	0.6389537517348971
stretch	p292	cosy	1	A	wavlmsv	exp211/clones/stretch/cosy__mic1__seedA/p292_t1.wav	0.88078287102382968	0.88530451398821897	0.8781919019147888	0.88565362039957662	0.8852039254505587
stretch	p292	cosy	2	A	ecapa	exp211/clones/stretch/cosy__mic1__seedA/p292_t2.wav	0.6183800795333031	0.48940329518864545	0.61836189441111444	0.4148160436404062	0.68006947389806949
stretch	p292	cosy	2	A	wavlmsv	exp211/clones/stretch/cosy__mic1__seedA/p292_t2.wav	0.90278973170326848	0.91038825085587805	0.90196519058871383	0.8995709279220756	0.91170503787327206
stretch	p292	cosy	3	A	ecapa	exp211/clones/stretch/cosy__mic1__seedA/p292_t3.wav	0.59936342813993571	0.50921627618499832	0.60829928855183391	0.43219115625033822	0.69978551726267446
stretch	p292	cosy	3	A	wavlmsv	exp211/clones/stretch/cosy__mic1__seedA/p292_t3.wav	0.91379308860663777	0.87651430873966008	0.90782455198937906	0.87075177417507477	0.91612328117723285
stretch	p292	seedvc	0	A	ecapa	exp211/clones/stretch/seedvc__mic1__seedA/p292_t0.wav	0.68846830817112692	0.55336166047695778	0.6858473790772488	0.47544241279052757	0.71287248208465204
stretch	p292	seedvc	0	A	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedA/p292_t0.wav	0.90787598372110478	0.86931321357621671	0.91348086949477314	0.88664949318314468	0.91705212858695684
stretch	p292	seedvc	1	A	ecapa	exp211/clones/stretch/seedvc__mic1__seedA/p292_t1.wav	0.64526934693396953	0.53109095419481123	0.63016309900348122	0.4288306772254038	0.64116453179293464
stretch	p292	seedvc	1	A	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedA/p292_t1.wav	0.92014465312868632	0.85640747266557415	0.91448624425392766	0.85478288160724758	0.91858046249515479
stretch	p292	seedvc	2	A	ecapa	exp211/clones/stretch/seedvc__mic1__seedA/p292_t2.wav	0.59159815455971598	0.511202034742823	0.57777462416343739	0.42808163425023904	0.65181270987475615
stretch	p292	seedvc	2	A	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedA/p292_t2.wav	0.89038613036947489	0.92836604418824553	0.88674299558999858	0.917123499378528	0.89520559557868307
stretch	p292	seedvc	3	A	ecapa	exp211/clones/stretch/seedvc__mic1__seedA/p292_t3.wav	0.66715791402766489	0.53107122636060766	0.65045901437923337	0.42011980684127059	0.69769127679977516
stretch	p292	seedvc	3	A	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedA/p292_t3.wav	0.93576298227219756	0.90375633484441908	0.93028970089317231	0.89857549786635493	0.93479008063801317
stretch	p292	f5	0	B	ecapa	exp211/clones/stretch/f5__mic1__seedB/p292_t0.wav	0.53716989652800695	0.37595294479317948	0.54071577366365786	0.3763653210893127	0.613903365171655
stretch	p292	f5	0	B	wavlmsv	exp211/clones/stretch/f5__mic1__seedB/p292_t0.wav	0.9359980339061591	0.82305216595523889	0.95863804910976524	0.82716698276533829	0.95126177135198609
stretch	p292	f5	1	B	ecapa	exp211/clones/stretch/f5__mic1__seedB/p292_t1.wav	0.62427513770335774	0.39343236063138648	0.64747051914933373	0.38231328680268356	0.69202325166277201
stretch	p292	f5	1	B	wavlmsv	exp211/clones/stretch/f5__mic1__seedB/p292_t1.wav	0.92055108949583231	0.7584324756347578	0.94328430719000778	0.77067650777944086	0.93990041802850954
stretch	p292	f5	2	B	ecapa	exp211/clones/stretch/f5__mic1__seedB/p292_t2.wav	0.53081040694721837	0.38400729645867154	0.59226324965841881	0.37663911632553104	0.63465331916998169
stretch	p292	f5	2	B	wavlmsv	exp211/clones/stretch/f5__mic1__seedB/p292_t2.wav	0.87462923937580572	0.69460210834779446	0.90221114921975865	0.7079759173518313	0.90460440979422896
stretch	p292	f5	3	B	ecapa	exp211/clones/stretch/f5__mic1__seedB/p292_t3.wav	0.53741277021557954	0.32032222756834561	0.59037119500430157	0.32365219278663671	0.63170179864044118
stretch	p292	f5	3	B	wavlmsv	exp211/clones/stretch/f5__mic1__seedB/p292_t3.wav	0.92849089394691686	0.87047698793302075	0.94577309651118091	0.87543888803001635	0.95181765016800823
stretch	p292	xtts	0	B	ecapa	exp211/clones/stretch/xtts__mic1__seedB/p292_t0.wav	0.5743006967071731	0.41656700811332364	0.54922929361586881	0.42945703710565386	0.5658705051708397
stretch	p292	xtts	0	B	wavlmsv	exp211/clones/stretch/xtts__mic1__seedB/p292_t0.wav	0.85799141653558997	0.91567624861795394	0.88060457130368031	0.91587662167697603	0.89242062644270148
stretch	p292	xtts	1	B	ecapa	exp211/clones/stretch/xtts__mic1__seedB/p292_t1.wav	0.58172844197768558	0.46473545838130376	0.52666871146808136	0.45727214333618471	0.55040678354173955
stretch	p292	xtts	1	B	wavlmsv	exp211/clones/stretch/xtts__mic1__seedB/p292_t1.wav	0.88103558590553255	0.89860525778274991	0.89527236229800433	0.89746390450808056	0.90452074050189601
stretch	p292	xtts	2	B	ecapa	exp211/clones/stretch/xtts__mic1__seedB/p292_t2.wav	0.54844238909870047	0.43225111860519172	0.52137012942799676	0.4255212090074646	0.54773971159619683
stretch	p292	xtts	2	B	wavlmsv	exp211/clones/stretch/xtts__mic1__seedB/p292_t2.wav	0.86626310941140261	0.90619209194999972	0.88909774577413869	0.90986478153936834	0.90514272430495712
stretch	p292	xtts	3	B	ecapa	exp211/clones/stretch/xtts__mic1__seedB/p292_t3.wav	0.51642074248568648	0.43579389952139419	0.52757786767066495	0.43882031395057319	0.5634127941006325
stretch	p292	xtts	3	B	wavlmsv	exp211/clones/stretch/xtts__mic1__seedB/p292_t3.wav	0.87139360960920798	0.9072074723542094	0.89651058769813174	0.9146487039080855	0.89725960168356556
stretch	p292	cosy	0	B	ecapa	exp211/clones/stretch/cosy__mic1__seedB/p292_t0.wav	0.56918736439180717	0.37092095959296989	0.63764829944209045	0.36967036819238203	0.64280148331464027
stretch	p292	cosy	0	B	wavlmsv	exp211/clones/stretch/cosy__mic1__seedB/p292_t0.wav	0.92055957894301621	0.79352491488657861	0.9423085596335341	0.80545039353587111	0.93830776208917932
stretch	p292	cosy	1	B	ecapa	exp211/clones/stretch/cosy__mic1__seedB/p292_t1.wav	0.55848658822653263	0.37311467989199976	0.57716209545605879	0.37734254948687784	0.60308287150668582
stretch	p292	cosy	1	B	wavlmsv	exp211/clones/stretch/cosy__mic1__seedB/p292_t1.wav	0.9257619428963042	0.76383620827939325	0.92917316314935672	0.77732872450200485	0.91433504197969562
stretch	p292	cosy	2	B	ecapa	exp211/clones/stretch/cosy__mic1__seedB/p292_t2.wav	0.56111177760052333	0.38815907304058017	0.59384062865245335	0.38328211186752087	0.66555224908228738
stretch	p292	cosy	2	B	wavlmsv	exp211/clones/stretch/cosy__mic1__seedB/p292_t2.wav	0.93709938200671594	0.82990433079935033	0.953499589486281	0.83892834228009583	0.94171557994385835
stretch	p292	cosy	3	B	ecapa	exp211/clones/stretch/cosy__mic1__seedB/p292_t3.wav	0.52684606655985489	0.37676433072490401	0.59651290358764208	0.37453715615492489	0.62717092727106771
stretch	p292	cosy	3	B	wavlmsv	exp211/clones/stretch/cosy__mic1__seedB/p292_t3.wav	0.92684005001366887	0.77551964575753574	0.9479741162299371	0.79161625115791601	0.93617164818491039
stretch	p292	seedvc	0	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p292_t0.wav	0.53033701925063437	0.42529342477483711	0.57298016915022021	0.41727370840812211	0.61402878055544918
stretch	p292	seedvc	0	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p292_t0.wav	0.88824403898598203	0.73962468863852848	0.90123146859402814	0.7569063239217737	0.89815809466086138
stretch	p292	seedvc	1	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p292_t1.wav	0.52535701953095215	0.47536155228310556	0.5294824048171145	0.45260644789256282	0.56296807378303115
stretch	p292	seedvc	1	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p292_t1.wav	0.94435214123505806	0.82926525063465861	0.96233873677119997	0.83477335848708356	0.94458622224812883
stretch	p292	seedvc	2	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p292_t2.wav	0.48583232946556631	0.36529110555600541	0.55094222396644732	0.35226836282618157	0.59463454070810151
stretch	p292	seedvc	2	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p292_t2.wav	0.94043757588222243	0.79515893600867815	0.95016927841646637	0.80315285220972377	0.93455173421407978
stretch	p292	seedvc	3	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p292_t3.wav	0.50224892721688685	0.48535711966313616	0.55160789460321147	0.46560433015260305	0.61533291273579738
stretch	p292	seedvc	3	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p292_t3.wav	0.94961895622658921	0.81915153558315978	0.97112678385169693	0.82631722393772544	0.9695958837302816
stretch	p294	f5	0	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p294_t0.wav	0.73948537804562098	0.66170970453684663	0.8055988294172991	0.68069895191705299	0.84806189783550168
stretch	p294	f5	0	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p294_t0.wav	0.93019457658090721	0.9425015795489563	0.96814264016235085	0.95356617023414614	0.97486055416010609
stretch	p294	f5	1	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p294_t1.wav	0.72062768479243777	0.60528960980719959	0.76897552544691661	0.61769603124048644	0.83119329637887041
stretch	p294	f5	1	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p294_t1.wav	0.9443746062435654	0.93586045473262569	0.97038544529831883	0.95933786408153021	0.97006221503671008
stretch	p294	f5	2	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p294_t2.wav	0.73411265308353602	0.71369433232083834	0.80687331467812817	0.72724888281067157	0.84575361932024107
stretch	p294	f5	2	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p294_t2.wav	0.91527828826199364	0.92064676708909143	0.95718873718307029	0.95866419421003268	0.96636032457706778
stretch	p294	f5	3	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p294_t3.wav	0.73757526519233263	0.59945511865945633	0.78628924692869495	0.61897805770321579	0.82494811375503529
stretch	p294	f5	3	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p294_t3.wav	0.95415410724120475	0.93643604385588608	0.97715300268329464	0.94579051002550507	0.97238947309938961
stretch	p294	xtts	0	A	ecapa	exp211/clones/stretch/xtts__mic1__seedA/p294_t0.wav	0.5361123631684207	0.46764656812814426	0.55878708470016969	0.44214833116258045	0.54926631257653191
stretch	p294	xtts	0	A	wavlmsv	exp211/clones/stretch/xtts__mic1__seedA/p294_t0.wav	0.9654539049207076	0.9246407789064538	0.92740818795588331	0.91184098156930982	0.90744719990077549
stretch	p294	xtts	1	A	ecapa	exp211/clones/stretch/xtts__mic1__seedA/p294_t1.wav	0.66162920545693404	0.59370187906004013	0.6723251935074972	0.61390944020040272	0.67418351268004373
stretch	p294	xtts	1	A	wavlmsv	exp211/clones/stretch/xtts__mic1__seedA/p294_t1.wav	0.95385429014315803	0.90819241211264035	0.92724591272844692	0.91662135115054033	0.92003819046500657
stretch	p294	xtts	2	A	ecapa	exp211/clones/stretch/xtts__mic1__seedA/p294_t2.wav	0.63053417767955322	0.5305978851013069	0.66627199352199595	0.50108704303061025	0.68115383633921833
stretch	p294	xtts	2	A	wavlmsv	exp211/clones/stretch/xtts__mic1__seedA/p294_t2.wav	0.96333311863749782	0.91462828483007685	0.94985123728972864	0.92512674341540158	0.94305292962307319
stretch	p294	xtts	3	A	ecapa	exp211/clones/stretch/xtts__mic1__seedA/p294_t3.wav	0.63075030800655529	0.50971588701476089	0.64988567667078034	0.50998873226464914	0.65205343019990147
stretch	p294	xtts	3	A	wavlmsv	exp211/clones/stretch/xtts__mic1__seedA/p294_t3.wav	0.96518610741994948	0.93282454371428636	0.94784450706930534	0.94321177802253864	0.93704022042663215
stretch	p294	cosy	0	A	ecapa	exp211/clones/stretch/cosy__mic1__seedA/p294_t0.wav	0.69010454512226227	0.63953483723267257	0.69641518615888831	0.63542194556228371	0.7687983351982286
stretch	p294	cosy	0	A	wavlmsv	exp211/clones/stretch/cosy__mic1__seedA/p294_t0.wav	0.94656195867448589	0.94595859926158465	0.96498206850734958	0.95206767892992028	0.9418138506712973
stretch	p294	cosy	1	A	ecapa	exp211/clones/stretch/cosy__mic1__seedA/p294_t1.wav	0.67489567083173263	0.6180685078464152	0.73418621401984741	0.61732898012005233	0.7681182994388196
stretch	p294	cosy	1	A	wavlmsv	exp211/clones/stretch/cosy__mic1__seedA/p294_t1.wav	0.94699631190833411	0.94116571142595218	0.95218918158428889	0.95685188920410025	0.9315917011303475
stretch	p294	cosy	2	A	ecapa	exp211/clones/stretch/cosy__mic1__seedA/p294_t2.wav	0.70886061393625632	0.64002346535164945	0.7692903455208735	0.64543215870193005	0.81559969337243343
stretch	p294	cosy	2	A	wavlmsv	exp211/clones/stretch/cosy__mic1__seedA/p294_t2.wav	0.90823752085838194	0.88840490145774642	0.96855842821488014	0.9380523751441584	0.97748178083552395
stretch	p294	cosy	3	A	ecapa	exp211/clones/stretch/cosy__mic1__seedA/p294_t3.wav	0.67033211847989382	0.54020504266503422	0.72728579859582165	0.56158855627137394	0.77278625383896316
stretch	p294	cosy	3	A	wavlmsv	exp211/clones/stretch/cosy__mic1__seedA/p294_t3.wav	0.93634340874700606	0.91893075076290986	0.96897605245032747	0.95989914642812524	0.96933042218111509
stretch	p294	seedvc	0	A	ecapa	exp211/clones/stretch/seedvc__mic1__seedA/p294_t0.wav	0.51392552880517894	0.47181107069801942	0.59527937793905461	0.52249496171130405	0.64499869755851447
stretch	p294	seedvc	0	A	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedA/p294_t0.wav	0.85867050166396264	0.8708749576351531	0.93844864665480499	0.92438036797502043	0.93640910948658962
stretch	p294	seedvc	1	A	ecapa	exp211/clones/stretch/seedvc__mic1__seedA/p294_t1.wav	0.67886131149023998	0.63512464547353709	0.71603491323835455	0.66013757743330137	0.75138786545684488
stretch	p294	seedvc	1	A	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedA/p294_t1.wav	0.90348297432334146	0.90912894160468205	0.96338486802752687	0.95511256622934693	0.96866562975014625
stretch	p294	seedvc	2	A	ecapa	exp211/clones/stretch/seedvc__mic1__seedA/p294_t2.wav	0.65574920073981802	0.58854777837655614	0.71858185070079483	0.59345934731147243	0.766304343111613
stretch	p294	seedvc	2	A	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedA/p294_t2.wav	0.93475880916741927	0.94007951261290057	0.97239367293209966	0.96366218791235703	0.97389365090549684
stretch	p294	seedvc	3	A	ecapa	exp211/clones/stretch/seedvc__mic1__seedA/p294_t3.wav	0.60181963061127353	0.51285178466066861	0.66514742803012994	0.56116369950360601	0.73781454999539775
stretch	p294	seedvc	3	A	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedA/p294_t3.wav	0.90631204751335726	0.91153067836031509	0.95817258685799211	0.96629273817253258	0.96959483311856476
stretch	p294	f5	0	B	ecapa	exp211/clones/stretch/f5__mic1__seedB/p294_t0.wav	0.68927375331478158	0.66204198330018649	0.67658598474922726	0.663065401169881	0.78641327164920971
stretch	p294	f5	0	B	wavlmsv	exp211/clones/stretch/f5__mic1__seedB/p294_t0.wav	0.9595903543423725	0.95482435327163906	0.94016955244441824	0.97111383739397561	0.94989463235571758
stretch	p294	f5	1	B	ecapa	exp211/clones/stretch/f5__mic1__seedB/p294_t1.wav	0.7014012941380755	0.66761894842343339	0.69908204814018249	0.68230998855043778	0.83211093931062952
stretch	p294	f5	1	B	wavlmsv	exp211/clones/stretch/f5__mic1__seedB/p294_t1.wav	0.9412101982898019	0.94545432343145686	0.94826337968195096	0.95751852372105528	0.94863838562192615
stretch	p294	f5	2	B	ecapa	exp211/clones/stretch/f5__mic1__seedB/p294_t2.wav	0.69041563385522708	0.68907170036385001	0.68887566210393936	0.71192825424731399	0.79776505173203338
stretch	p294	f5	2	B	wavlmsv	exp211/clones/stretch/f5__mic1__seedB/p294_t2.wav	0.95704343266205205	0.95163208861765947	0.96338514762563388	0.98412608811486646	0.97261694672421872
stretch	p294	f5	3	B	ecapa	exp211/clones/stretch/f5__mic1__seedB/p294_t3.wav	0.58982634320694549	0.62059320484116942	0.61682444981523321	0.6543887007773721	0.75721605914284273
stretch	p294	f5	3	B	wavlmsv	exp211/clones/stretch/f5__mic1__seedB/p294_t3.wav	0.96527687437658716	0.96903985077495447	0.92280787498947237	0.95490457217931923	0.93152505163530508
stretch	p294	xtts	0	B	ecapa	exp211/clones/stretch/xtts__mic1__seedB/p294_t0.wav	0.59377703666140647	0.57947722840239435	0.58228867856317879	0.580757561699622	0.67179248234571864
stretch	p294	xtts	0	B	wavlmsv	exp211/clones/stretch/xtts__mic1__seedB/p294_t0.wav	0.93991878402618001	0.95791568482516287	0.94515405145472364	0.94984294862136354	0.91579916341718837
stretch	p294	xtts	1	B	ecapa	exp211/clones/stretch/xtts__mic1__seedB/p294_t1.wav	0.63849928761709351	0.65333550817374952	0.63277862328532919	0.64725630005291857	0.71402534046362476
stretch	p294	xtts	1	B	wavlmsv	exp211/clones/stretch/xtts__mic1__seedB/p294_t1.wav	0.93455849343301689	0.96929438250468525	0.91682739119092649	0.93732952598390928	0.89192525598994932
stretch	p294	xtts	2	B	ecapa	exp211/clones/stretch/xtts__mic1__seedB/p294_t2.wav	0.6204389298139612	0.6107504631854731	0.58251750792044454	0.59495402097766914	0.6838443415970108
stretch	p294	xtts	2	B	wavlmsv	exp211/clones/stretch/xtts__mic1__seedB/p294_t2.wav	0.93614454064042363	0.97489153291114394	0.92513033583082693	0.96499992297624271	0.90686362450085234
stretch	p294	xtts	3	B	ecapa	exp211/clones/stretch/xtts__mic1__seedB/p294_t3.wav	0.57887549831860408	0.66838649642143566	0.54126555799361087	0.67631069548355038	0.65960709344842217
stretch	p294	xtts	3	B	wavlmsv	exp211/clones/stretch/xtts__mic1__seedB/p294_t3.wav	0.94646525846105423	0.9780925253357291	0.93386598912479901	0.936762365504479	0.8905044581623377
stretch	p294	cosy	0	B	ecapa	exp211/clones/stretch/cosy__mic1__seedB/p294_t0.wav	0.65157148772804274	0.59655225580239646	0.6383900187261573	0.60096841179146976	0.73613706011054281
stretch	p294	cosy	0	B	wavlmsv	exp211/clones/stretch/cosy__mic1__seedB/p294_t0.wav	0.96422549149386927	0.95025910569002536	0.97274236498676414	0.96277544290960881	0.96171576208925791
stretch	p294	cosy	1	B	ecapa	exp211/clones/stretch/cosy__mic1__seedB/p294_t1.wav	0.74620114696777007	0.65637424664546984	0.73284224340281834	0.64488424787260346	0.80777162873330954
stretch	p294	cosy	1	B	wavlmsv	exp211/clones/stretch/cosy__mic1__seedB/p294_t1.wav	0.96757425656404994	0.95178269207837762	0.96041837926566132	0.94380955251900356	0.94363520100471798
stretch	p294	cosy	2	B	ecapa	exp211/clones/stretch/cosy__mic1__seedB/p294_t2.wav	0.69857873829751815	0.6577125426262167	0.62604867677382703	0.62028103962447478	0.73106826535513814
stretch	p294	cosy	2	B	wavlmsv	exp211/clones/stretch/cosy__mic1__seedB/p294_t2.wav	0.97106552710764527	0.97076275364792608	0.9543520676465741	0.96554461327547136	0.94913470528332511
stretch	p294	cosy	3	B	ecapa	exp211/clones/stretch/cosy__mic1__seedB/p294_t3.wav	0.65005751813829127	0.60656867417119575	0.64985258765089493	0.58891926350334967	0.73838852042678327
stretch	p294	cosy	3	B	wavlmsv	exp211/clones/stretch/cosy__mic1__seedB/p294_t3.wav	0.96862280809196388	0.95943058902760359	0.95853002602037107	0.94969413922150858	0.93559968167707597
stretch	p294	seedvc	0	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p294_t0.wav	0.50398571945815496	0.47305928211117948	0.53859390989339739	0.49161637050122658	0.63880180433720035
stretch	p294	seedvc	0	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p294_t0.wav	0.92442639720291941	0.9142341194133714	0.94483438316321566	0.95665256374143715	0.95716829098987777
stretch	p294	seedvc	1	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p294_t1.wav	0.61889944391690332	0.56467223546393985	0.6602673442334942	0.55154229844558311	0.71844805738932138
stretch	p294	seedvc	1	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p294_t1.wav	0.94050605529085907	0.94836313691767682	0.96352697667103437	0.96884701492201641	0.94915794431432232
stretch	p294	seedvc	2	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p294_t2.wav	0.6266303084746252	0.61605389039854019	0.60343538643796502	0.60886328206589369	0.72932107835936755
stretch	p294	seedvc	2	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p294_t2.wav	0.94812834936976587	0.94674256868357953	0.95267011040170235	0.95649329303451425	0.9515405495979381
stretch	p294	seedvc	3	B	ecapa	exp211/clones/stretch/seedvc__mic1__seedB/p294_t3.wav	0.55876472345530392	0.53005817830353485	0.60055436207726554	0.52865704015126325	0.69301773376735931
stretch	p294	seedvc	3	B	wavlmsv	exp211/clones/stretch/seedvc__mic1__seedB/p294_t3.wav	0.96001456925669726	0.9498553950717642	0.9757733939800477	0.96212226346595231	0.96134680463875433
stretch	p295	f5	0	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p295_t0.wav	0.59518327897247592	0.58473849032473846	0.59578545922820847	0.420762948757893	0.63813586621258511
stretch	p295	f5	0	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p295_t0.wav	0.90331602353550611	0.89170361712388846	0.90557284228406854	0.9144779448535606	0.93760008562501773
stretch	p295	f5	1	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p295_t1.wav	0.572843417690587	0.57902077762455284	0.57373197371998419	0.4235311172729026	0.62053218766648
stretch	p295	f5	1	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p295_t1.wav	0.90170441047177574	0.90217742262051659	0.90323278244895011	0.91548270999541903	0.94013897483035302
stretch	p295	f5	2	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p295_t2.wav	0.63330028060249233	0.58347826479915743	0.63433499026150097	0.43217546077454139	0.68145366034942467
stretch	p295	f5	2	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p295_t2.wav	0.91897686882445029	0.89101590252396301	0.92035027720118934	0.94559757682930479	0.95562305670122649
stretch	p295	f5	3	A	ecapa	exp211/clones/stretch/f5__mic1__seedA/p295_t3.wav	0.56126968462471072	0.53095176146420164	0.56165018170290792	0.40888014645136861	0.60246112920484018
stretch	p295	f5	3	A	wavlmsv	exp211/clones/stretch/f5__mic1__seedA/p295_t3.wav	0.88207993155453623	0.87012288217827094	0.8840043101661107	0.93449715380876652	0.92530763455103926
