speaker	system	text_index	prompt_mic	seed_arm	readout	clone_path	n_distractors	cos_own_event	cos_other_event	cos_distractor_1	cos_distractor_2	cos_distractor_3	cos_distractor_4	cos_distractor_5	cos_distractor_6	cos_distractor_7	cos_distractor_8	cos_distractor_9	cos_distractor_10	cos_distractor_11	cos_distractor_12	cos_distractor_13	cos_distractor_14	distractor_1	distractor_2	distractor_3	distractor_4	distractor_5	distractor_6	distractor_7	distractor_8	distractor_9	distractor_10	distractor_11	distractor_12	distractor_13	distractor_14
p261	seedvc	1	mic2	A	ecapa	runtime/clones/seedvc__mic2__seedA/p261_t1.wav	14	0.68151663628713832	0.55945519214597694	0.63078080728994124	0.55220254473692409	0.60768340641996643	0.65436173950141885	0.65932500564274599	0.61024337596999878	0.61049766714690856	0.61255960228715001	0.52583709212117524	0.60700173244740552	0.64411576483386868	0.55929938395892842	0.58285893304252312	0.54102085080262285	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	1	mic2	A	wavlmsv	runtime/clones/seedvc__mic2__seedA/p261_t1.wav	14	0.92073523904837229	0.80040273766798586	0.73949683509814124	0.78384026344931546	0.86836832771090788	0.80939568121030669	0.85414387486227117	0.90546098873976577	0.90731655585543791	0.8239648507896149	0.77561813497340215	0.86504545043020409	0.83102772819539172	0.77630924483713426	0.90117293154571343	0.78518674178214787	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	1	mic2	B	ecapa	runtime/clones/seedvc__mic2__seedB/p261_t1.wav	14	0.65967042147034882	0.63066120433274697	0.64355470713993446	0.56576179935927273	0.61185596015587773	0.63440038099320539	0.6452581735253089	0.64112322228057073	0.60754404619599423	0.56920150627044597	0.52438515308337641	0.63750882085138971	0.60053400586400585	0.59148973857246456	0.63450702366318534	0.56125076277544927	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	1	mic2	B	wavlmsv	runtime/clones/seedvc__mic2__seedB/p261_t1.wav	14	0.85328107523120389	0.93141348346626607	0.8090187906804619	0.82983779040231709	0.92201484220768792	0.85689715872533379	0.89838658242692904	0.93404630642936959	0.92215192439579496	0.86734864207059759	0.86155029828441321	0.89741625213198317	0.8803469002498594	0.85012076936000047	0.92185335238928645	0.8407625202352752	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	2	mic1	A	ecapa	runtime/clones/seedvc__mic1__seedA/p261_t2.wav	14	0.60604512966794521	0.50977137815987683	0.57579429094614343	0.4886152084251083	0.56069768301115397	0.61316201160617423	0.56945892150282651	0.52172662331566322	0.51471041889041635	0.56710690697297772	0.48798960642174549	0.51029156285324717	0.62656205218222394	0.5051014559647764	0.60116335081263195	0.56674473062259634	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic2.flac
p261	seedvc	2	mic1	A	wavlmsv	runtime/clones/seedvc__mic1__seedA/p261_t2.wav	14	0.89800494299350708	0.82925563487509768	0.8704639851659639	0.80895864888435387	0.91607551053065872	0.88247227292870045	0.87907210076996756	0.91317409660114457	0.92751773044917785	0.88222146759331932	0.93129771278562523	0.90380194074247355	0.92476507828832211	0.87110551893406318	0.93426002684085452	0.87366555495160569	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic2.flac
p261	seedvc	2	mic1	B	ecapa	runtime/clones/seedvc__mic1__seedB/p261_t2.wav	14	0.59671507407814817	0.53804189566925376	0.61938088280532377	0.54805891413758878	0.61692494461334713	0.59908056461248416	0.65326672274749775	0.5865301571309689	0.49769186264004095	0.56720079841278492	0.51477919607160061	0.54982641864645942	0.59920254298254338	0.65596337391474147	0.60035706875565187	0.64449666196964872	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic2.flac
p261	seedvc	2	mic1	B	wavlmsv	runtime/clones/seedvc__mic1__seedB/p261_t2.wav	14	0.84803268230115536	0.83948093920644207	0.87205111381695366	0.82389941440729464	0.92026590498047822	0.88988655308098807	0.8873845044926485	0.8797424496995363	0.88947886954571653	0.86192903034850321	0.94464450088317098	0.88056899093624441	0.91269783230146406	0.88580259391496652	0.89242100082762477	0.86275608038693952	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic2.flac
p261	seedvc	2	mic2	A	ecapa	runtime/clones/seedvc__mic2__seedA/p261_t2.wav	14	0.67335578866655865	0.57615441188717997	0.65787231841418736	0.53324308287796518	0.67075656962914376	0.6748323056657014	0.64759196406587494	0.59363979373032805	0.56451884107414552	0.60308841560174931	0.47436660454960794	0.58952645454119135	0.68957463563587518	0.55060126590805281	0.58529961170284028	0.61118180350309681	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	2	mic2	A	wavlmsv	runtime/clones/seedvc__mic2__seedA/p261_t2.wav	14	0.90811243666785701	0.83504918893106361	0.79466054842675349	0.80563166564296917	0.90385394583396217	0.85745318986249675	0.88718756808481802	0.91216106711851586	0.91782716746357029	0.85553853581792727	0.86680145151520849	0.88047501151504315	0.89036482235655068	0.82998163405985226	0.92416770149912852	0.83338965543160515	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	2	mic2	B	ecapa	runtime/clones/seedvc__mic2__seedB/p261_t2.wav	14	0.67018006090256677	0.59808894896378728	0.66220835164573799	0.57608535846440667	0.69062975546616101	0.62830467264811352	0.67909778843004098	0.64519939923870573	0.59094453815301329	0.58629956462948596	0.52073694441397644	0.61508018330876202	0.65486471112523714	0.66125678786544284	0.62388977456211614	0.63440974955902285	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	2	mic2	B	wavlmsv	runtime/clones/seedvc__mic2__seedB/p261_t2.wav	14	0.84522987632262359	0.87537550904701145	0.81259500403019536	0.80845473333112139	0.90626867538498623	0.85462279981384071	0.88288199284797331	0.89963555549599894	0.88269535409594813	0.84618678934353941	0.90214659996214142	0.86681754843870507	0.88157271785704905	0.84631124523477363	0.88851137024010474	0.83012134444075025	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	3	mic1	A	ecapa	runtime/clones/seedvc__mic1__seedA/p261_t3.wav	14	0.63221737191376215	0.55758593687044378	0.62855443648617759	0.56286398536762983	0.57135940972274946	0.69616965193992209	0.67736555558487777	0.55562960083843982	0.59968386503077187	0.64815227019659083	0.5812338292480701	0.55364400647881107	0.64944009317927476	0.57088690649166884	0.6414254953554821	0.61775433531730162	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic2.flac
p261	seedvc	3	mic1	A	wavlmsv	runtime/clones/seedvc__mic1__seedA/p261_t3.wav	14	0.90977902270762234	0.84671728909117772	0.88608463532141191	0.82889877497796038	0.94044491038915667	0.89288287561328017	0.89647895951813572	0.93037444607459341	0.93540595523524761	0.90742569397879158	0.93148083323560871	0.92245456757462374	0.93326338209528137	0.89264472908159864	0.92698952911238541	0.88529785121382099	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic2.flac
p261	seedvc	3	mic1	B	ecapa	runtime/clones/seedvc__mic1__seedB/p261_t3.wav	14	0.57006471079471044	0.52192744028219051	0.59586695732703987	0.53235337397625715	0.55282081665953275	0.66179374747675046	0.62201679334756088	0.55266554839785642	0.48488264340016873	0.5592181173729982	0.49331943572181225	0.50609795128275359	0.59657037631995502	0.61270703750073463	0.57033814537354077	0.6762217394464336	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic2.flac
p261	seedvc	3	mic1	B	wavlmsv	runtime/clones/seedvc__mic1__seedB/p261_t3.wav	14	0.82881659144899289	0.83211820142313719	0.86437135546839339	0.81661598765284804	0.91800123716501947	0.87468250928455649	0.8714686980271521	0.86352894871013031	0.88877309534486471	0.86220133429564128	0.92108746097539962	0.87485015619691597	0.91507261291122011	0.87377798758104486	0.87143866382187363	0.84875177911126121	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic2.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic2.flac
p261	seedvc	3	mic2	A	ecapa	runtime/clones/seedvc__mic2__seedA/p261_t3.wav	14	0.68731169810829873	0.5963660204994623	0.67365424139366659	0.57149165755887754	0.63880117933659597	0.68571678698145111	0.69387398620634233	0.59955566287496065	0.63659067190349616	0.62638026866726215	0.57235793732325368	0.60523311208929154	0.66174978416580088	0.57782491509733747	0.59973641170666847	0.58861640816401628	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	3	mic2	A	wavlmsv	runtime/clones/seedvc__mic2__seedA/p261_t3.wav	14	0.92179141850419699	0.84823831665759153	0.79886616927178256	0.82483524124689378	0.90857643173080804	0.85869766023635141	0.8955149118025707	0.92297584314250125	0.91622749252808755	0.8672995084931272	0.84283802345164904	0.89696064347412219	0.87147882897017359	0.83139681643899799	0.91141074536946665	0.82751550125777329	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
p261	seedvc	3	mic2	B	ecapa	runtime/clones/seedvc__mic2__seedB/p261_t3.wav	14	0.62061603163545098	0.56415474316072145	0.62912791353976227	0.52223578551367433	0.61862347134347173	0.6533176601222408	0.6039196168290657	0.58145701254688853	0.54421671376789349	0.55812651504505428	0.50399508065837073	0.54513589143321617	0.60170169967650022	0.62099787807742901	0.5624690640136002	0.61065348480296555	inputs/vctk/wav48_silence_trimmed/p261/p261_195_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_149_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_347_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_227_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_386_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_436_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_013_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_324_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_020_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_307_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_055_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_308_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_354_mic1.flac	inputs/vctk/wav48_silence_trimmed/p261/p261_333_mic1.flac
