speaker	gen1_system	gen1_text_index	gen2_system	gen2_text_index	seed_arm	readout	clone_path	cos_own_event	cos_other_event
p299	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p299_t2.wav	0.9417784812953911	0.91694702603005118
p299	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p299_t3.wav	0.52020526619996121	0.50952208978852553
p299	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p299_t3.wav	0.93551668809501531	0.9370821360348045
p299	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p299_t3.wav	0.58936725633446341	0.4560650119749956
p299	seedvc	2	f5	3	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p299_t3.wav	0.89885970727297448	0.88445615299931535
p299	seedvc	3	f5	0	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p299_t0.wav	0.61176449864302307	0.52467424818291408
p299	seedvc	3	f5	0	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p299_t0.wav	0.9272499702618513	0.92225969052011103
p299	seedvc	3	f5	0	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p299_t0.wav	0.63061591289803731	0.56390931617527307
p299	seedvc	3	f5	0	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p299_t0.wav	0.94404575839536253	0.92001896943486006
p302	f5	0	xtts	1	A	ecapa	exp210/clones/xtts__from_f5__seedA/p302_t1.wav	0.42614519249682414	0.3571525042538537
p302	f5	0	xtts	1	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p302_t1.wav	0.8407169656800193	0.91625451119080648
p302	f5	0	xtts	1	B	ecapa	exp210/clones/xtts__from_f5__seedB/p302_t1.wav	0.490089983351924	0.28672324923647419
p302	f5	0	xtts	1	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p302_t1.wav	0.90934234593359498	0.77953916928143241
p302	f5	1	xtts	2	A	ecapa	exp210/clones/xtts__from_f5__seedA/p302_t2.wav	0.36777987685129893	0.33073167820243776
p302	f5	1	xtts	2	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p302_t2.wav	0.81300970927708383	0.91852311951394072
p302	f5	1	xtts	2	B	ecapa	exp210/clones/xtts__from_f5__seedB/p302_t2.wav	0.3705119402113945	0.21525376191048823
p302	f5	1	xtts	2	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p302_t2.wav	0.87739510926899822	0.696797411269652
p302	f5	2	xtts	3	A	ecapa	exp210/clones/xtts__from_f5__seedA/p302_t3.wav	0.47221747571658851	0.40351269677063817
p302	f5	2	xtts	3	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p302_t3.wav	0.86931393405738244	0.88298422215371142
p302	f5	2	xtts	3	B	ecapa	exp210/clones/xtts__from_f5__seedB/p302_t3.wav	0.37429627585659431	0.22449764437792319
p302	f5	2	xtts	3	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p302_t3.wav	0.89874797745344481	0.76488743752465216
p302	f5	3	xtts	0	A	ecapa	exp210/clones/xtts__from_f5__seedA/p302_t0.wav	0.32839665064181245	0.31949953411863674
p302	f5	3	xtts	0	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p302_t0.wav	0.76311382088205515	0.89162312019370638
p302	f5	3	xtts	0	B	ecapa	exp210/clones/xtts__from_f5__seedB/p302_t0.wav	0.43891245410730212	0.3035166028420499
p302	f5	3	xtts	0	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p302_t0.wav	0.85841490333163117	0.76416491051367252
p302	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p302_t1.wav	0.45628343056746606	0.32437457156600191
p302	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p302_t1.wav	0.88173261424672378	0.87195701437580642
p302	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p302_t1.wav	0.41494579833509992	0.25844713265366343
p302	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p302_t1.wav	0.85756632131849253	0.78309910533825655
p302	xtts	1	cosy	2	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p302_t2.wav	0.51625018045662296	0.32152489313043908
p302	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p302_t2.wav	0.87599149972347135	0.89662258890613522
p302	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p302_t2.wav	0.41549040534499426	0.31712402243519844
p302	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p302_t2.wav	0.89692929252865627	0.80467455636595286
p302	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p302_t3.wav	0.46491946021036995	0.31776543947645897
p302	xtts	2	cosy	3	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p302_t3.wav	0.86234999749023999	0.83697994315251911
p302	xtts	2	cosy	3	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p302_t3.wav	0.49146462745000852	0.35711838101014015
p302	xtts	2	cosy	3	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p302_t3.wav	0.92419787593415936	0.81041937152920251
p302	xtts	3	cosy	0	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p302_t0.wav	0.50940103130815473	0.29332902117596038
p302	xtts	3	cosy	0	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p302_t0.wav	0.87269692746219207	0.86486414121159461
p302	xtts	3	cosy	0	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p302_t0.wav	0.45896439205608786	0.32565608979904326
p302	xtts	3	cosy	0	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p302_t0.wav	0.85706239055692723	0.79296610959811342
p302	cosy	0	seedvc	1	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p302_t1.wav	0.50979506788797491	0.47004496496764281
p302	cosy	0	seedvc	1	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p302_t1.wav	0.91239723379331705	0.92284627272231701
p302	cosy	0	seedvc	1	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p302_t1.wav	0.5566307319920003	0.43924727465811381
p302	cosy	0	seedvc	1	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p302_t1.wav	0.93610547792129295	0.87253139239596933
p302	cosy	1	seedvc	2	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p302_t2.wav	0.51365037371209354	0.33148380036861835
p302	cosy	1	seedvc	2	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p302_t2.wav	0.87935332482305184	0.83862417693565561
p302	cosy	1	seedvc	2	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p302_t2.wav	0.53226377681631831	0.31967742239607899
p302	cosy	1	seedvc	2	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p302_t2.wav	0.8966162197587344	0.88041092763809226
p302	cosy	2	seedvc	3	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p302_t3.wav	0.54094505947054694	0.4126919615056599
p302	cosy	2	seedvc	3	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p302_t3.wav	0.92244907030730183	0.89560784757089018
p302	cosy	2	seedvc	3	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p302_t3.wav	0.56607661960173017	0.49647137665383134
p302	cosy	2	seedvc	3	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p302_t3.wav	0.90919959234225978	0.92107188779405358
p302	cosy	3	seedvc	0	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p302_t0.wav	0.47090259614371127	0.43485934926619185
p302	cosy	3	seedvc	0	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p302_t0.wav	0.90065379607181406	0.89749891231114665
p302	cosy	3	seedvc	0	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p302_t0.wav	0.56663461031787965	0.38891679843937288
p302	cosy	3	seedvc	0	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p302_t0.wav	0.92264768374606043	0.8766823473903087
p302	seedvc	0	f5	1	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p302_t1.wav	0.54606227708143185	0.43857642696013222
p302	seedvc	0	f5	1	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p302_t1.wav	0.92600859714008488	0.89513714215226048
p302	seedvc	0	f5	1	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p302_t1.wav	0.52342805708267226	0.39033355804672609
p302	seedvc	0	f5	1	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p302_t1.wav	0.91662799318891697	0.87644248347314369
p302	seedvc	1	f5	2	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p302_t2.wav	0.53428307147790188	0.4944916084917057
p302	seedvc	1	f5	2	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p302_t2.wav	0.91863569249403321	0.88756921648491538
p302	seedvc	1	f5	2	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p302_t2.wav	0.61213033302008524	0.33706468317163835
p302	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p302_t2.wav	0.9546090495710261	0.87196390175252025
p302	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p302_t3.wav	0.51956254381048961	0.31692043867235276
p302	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p302_t3.wav	0.85045461589828775	0.82951090376509207
p302	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p302_t3.wav	0.53264932280500887	0.42321287892638992
p302	seedvc	2	f5	3	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p302_t3.wav	0.90862714168319969	0.88587147828922108
p302	seedvc	3	f5	0	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p302_t0.wav	0.58418220957311329	0.408962261660263
p302	seedvc	3	f5	0	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p302_t0.wav	0.88837296932203369	0.88791628459635463
p302	seedvc	3	f5	0	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p302_t0.wav	0.58936158726828713	0.43619836916980198
p302	seedvc	3	f5	0	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p302_t0.wav	0.94456290403719367	0.89867711603054357
p304	f5	0	xtts	1	A	ecapa	exp210/clones/xtts__from_f5__seedA/p304_t1.wav	0.51881934326924628	0.37961759559426123
p304	f5	0	xtts	1	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p304_t1.wav	0.83151498607692709	0.80042680254349785
p304	f5	0	xtts	1	B	ecapa	exp210/clones/xtts__from_f5__seedB/p304_t1.wav	0.56959340418159754	0.6342788302514627
p304	f5	0	xtts	1	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p304_t1.wav	0.86505395578215327	0.85365316874117969
p304	f5	1	xtts	2	A	ecapa	exp210/clones/xtts__from_f5__seedA/p304_t2.wav	0.51661945169675816	0.43990584338061561
p304	f5	1	xtts	2	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p304_t2.wav	0.86126706292369448	0.86589551969195155
p304	f5	1	xtts	2	B	ecapa	exp210/clones/xtts__from_f5__seedB/p304_t2.wav	0.54830631954186015	0.59497486521207876
p304	f5	1	xtts	2	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p304_t2.wav	0.88849683755507636	0.84572259566366703
p304	f5	2	xtts	3	A	ecapa	exp210/clones/xtts__from_f5__seedA/p304_t3.wav	0.54934915946779417	0.46018291925070043
p304	f5	2	xtts	3	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p304_t3.wav	0.86152601849524213	0.86230927602368945
p304	f5	2	xtts	3	B	ecapa	exp210/clones/xtts__from_f5__seedB/p304_t3.wav	0.45674385682750357	0.54708439325540548
p304	f5	2	xtts	3	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p304_t3.wav	0.84683839890243662	0.84280356945465196
p304	f5	3	xtts	0	A	ecapa	exp210/clones/xtts__from_f5__seedA/p304_t0.wav	0.62808967176559916	0.53388765803488625
p304	f5	3	xtts	0	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p304_t0.wav	0.83924495937203114	0.87930411603557412
p304	f5	3	xtts	0	B	ecapa	exp210/clones/xtts__from_f5__seedB/p304_t0.wav	0.52342323363903842	0.59542735782936551
p304	f5	3	xtts	0	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p304_t0.wav	0.86724272247801348	0.8216268074491957
p304	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p304_t1.wav	0.37933630784894934	0.30702594578856085
p304	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p304_t1.wav	0.76803796365834553	0.74661262483571611
p304	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p304_t1.wav	0.33063859497575299	0.43115640700196545
p304	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p304_t1.wav	0.71778732808012369	0.74277819879302265
p304	xtts	1	cosy	2	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p304_t2.wav	0.422588677980831	0.32199884513583193
p304	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p304_t2.wav	0.69674729197797758	0.68040300626191264
p304	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p304_t2.wav	0.26382086636054047	0.33052977443720583
p304	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p304_t2.wav	0.70442884349104684	0.73643675747128201
p304	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p304_t3.wav	0.4179618731346067	0.33741943679320768
p304	xtts	2	cosy	3	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p304_t3.wav	0.76865665510907111	0.75468888649144272
p304	xtts	2	cosy	3	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p304_t3.wav	0.33455433775805965	0.44221248571816618
p304	xtts	2	cosy	3	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p304_t3.wav	0.76506182696575575	0.78212882222058833
p304	xtts	3	cosy	0	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p304_t0.wav	0.3941363432218713	0.35457412983017189
p304	xtts	3	cosy	0	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p304_t0.wav	0.78597831960245435	0.7415685924544414
p304	xtts	3	cosy	0	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p304_t0.wav	0.35537416542704869	0.42650701142369457
p304	xtts	3	cosy	0	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p304_t0.wav	0.74537678918614614	0.78729645363133305
p304	cosy	0	seedvc	1	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p304_t1.wav	0.59925656392518978	0.47088817459360671
p304	cosy	0	seedvc	1	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p304_t1.wav	0.78442089670016324	0.75805553368280876
p304	cosy	0	seedvc	1	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p304_t1.wav	0.48618185100218803	0.57872467966798413
p304	cosy	0	seedvc	1	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p304_t1.wav	0.7880559473204054	0.82080656162726906
p304	cosy	1	seedvc	2	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p304_t2.wav	0.57348412550818417	0.4278843750330501
p304	cosy	1	seedvc	2	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p304_t2.wav	0.79199742316954747	0.75139703931488389
p304	cosy	1	seedvc	2	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p304_t2.wav	0.4875912192624699	0.56038642160795926
p304	cosy	1	seedvc	2	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p304_t2.wav	0.82993827090813188	0.82936218260068939
p304	cosy	2	seedvc	3	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p304_t3.wav	0.5816445601148823	0.42895910949761529
p304	cosy	2	seedvc	3	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p304_t3.wav	0.79116638109666027	0.7468484148665897
p304	cosy	2	seedvc	3	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p304_t3.wav	0.47046257981465028	0.5716242739416425
p304	cosy	2	seedvc	3	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p304_t3.wav	0.78888074412734077	0.81438380525705822
p304	cosy	3	seedvc	0	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p304_t0.wav	0.57799992784917165	0.45661148496019993
p304	cosy	3	seedvc	0	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p304_t0.wav	0.83705317907104959	0.79972868744001024
p304	cosy	3	seedvc	0	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p304_t0.wav	0.58655436349449963	0.63488601544527734
p304	cosy	3	seedvc	0	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p304_t0.wav	0.82738191296125585	0.87203512454416687
p304	seedvc	0	f5	1	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p304_t1.wav	0.61736348266102703	0.50800929799590622
p304	seedvc	0	f5	1	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p304_t1.wav	0.79659857710721726	0.72880809423408199
p304	seedvc	0	f5	1	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p304_t1.wav	0.5161910052843075	0.58222880121943521
p304	seedvc	0	f5	1	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p304_t1.wav	0.78469111901880839	0.85443690726781529
p304	seedvc	1	f5	2	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p304_t2.wav	0.57192684885932454	0.41402892594017626
p304	seedvc	1	f5	2	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p304_t2.wav	0.81103345642342062	0.76286368278830508
p304	seedvc	1	f5	2	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p304_t2.wav	0.46618680666776546	0.5750482777654552
p304	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p304_t2.wav	0.78448862536113373	0.82734762308425491
p304	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p304_t3.wav	0.53354634175136062	0.35790522732015873
p304	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p304_t3.wav	0.78591586691825666	0.76031169820349986
p304	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p304_t3.wav	0.43570659790446697	0.52607589467761628
p304	seedvc	2	f5	3	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p304_t3.wav	0.78242491420308924	0.79678896140965949
p304	seedvc	3	f5	0	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p304_t0.wav	0.56890576288248007	0.40788858951466789
p304	seedvc	3	f5	0	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p304_t0.wav	0.82331706767562141	0.75003497459259472
p304	seedvc	3	f5	0	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p304_t0.wav	0.48192470612339405	0.55278646291975697
p304	seedvc	3	f5	0	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p304_t0.wav	0.76046509864430623	0.82742953806385666
p305	f5	0	xtts	1	A	ecapa	exp210/clones/xtts__from_f5__seedA/p305_t1.wav	0.51762221824961063	0.50565526466117527
p305	f5	0	xtts	1	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p305_t1.wav	0.91356019404215472	0.91722118029761157
p305	f5	0	xtts	1	B	ecapa	exp210/clones/xtts__from_f5__seedB/p305_t1.wav	0.65474079434517585	0.63361901548883881
p305	f5	0	xtts	1	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p305_t1.wav	0.95578417063918619	0.94827737928517897
p305	f5	1	xtts	2	A	ecapa	exp210/clones/xtts__from_f5__seedA/p305_t2.wav	0.67109166870192216	0.64609561742499322
p305	f5	1	xtts	2	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p305_t2.wav	0.94254412834597445	0.94370447487256437
p305	f5	1	xtts	2	B	ecapa	exp210/clones/xtts__from_f5__seedB/p305_t2.wav	0.73113352351988492	0.68702904917404495
p305	f5	1	xtts	2	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p305_t2.wav	0.96509921093293427	0.95313184388378092
p305	f5	2	xtts	3	A	ecapa	exp210/clones/xtts__from_f5__seedA/p305_t3.wav	0.64526381827296797	0.66767168212991312
p305	f5	2	xtts	3	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p305_t3.wav	0.96602252227867691	0.95485796057484873
p305	f5	2	xtts	3	B	ecapa	exp210/clones/xtts__from_f5__seedB/p305_t3.wav	0.67937028954099277	0.63299747626481673
p305	f5	2	xtts	3	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p305_t3.wav	0.94448179845406011	0.91967169601900511
p305	f5	3	xtts	0	A	ecapa	exp210/clones/xtts__from_f5__seedA/p305_t0.wav	0.60940828861610596	0.60714209580943601
p305	f5	3	xtts	0	A	wavlmsv	exp210/clones/xtts__from_f5__seedA/p305_t0.wav	0.95544355829800187	0.94977700833633349
p305	f5	3	xtts	0	B	ecapa	exp210/clones/xtts__from_f5__seedB/p305_t0.wav	0.59721837627855279	0.56970486693438394
p305	f5	3	xtts	0	B	wavlmsv	exp210/clones/xtts__from_f5__seedB/p305_t0.wav	0.96675831652289324	0.9455626450812431
p305	xtts	0	cosy	1	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p305_t1.wav	0.70301378320782137	0.63094068660286806
p305	xtts	0	cosy	1	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p305_t1.wav	0.9597695242039973	0.92882269450138166
p305	xtts	0	cosy	1	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p305_t1.wav	0.69515412190704906	0.71464550433736873
p305	xtts	0	cosy	1	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p305_t1.wav	0.94466771492355339	0.94436908942423781
p305	xtts	1	cosy	2	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p305_t2.wav	0.77330990456882209	0.71877668960694785
p305	xtts	1	cosy	2	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p305_t2.wav	0.94994547273280605	0.9334002091097291
p305	xtts	1	cosy	2	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p305_t2.wav	0.71317830066052157	0.70207031116745133
p305	xtts	1	cosy	2	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p305_t2.wav	0.95892636238755369	0.95046548391110575
p305	xtts	2	cosy	3	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p305_t3.wav	0.71022736309362455	0.63900344064289516
p305	xtts	2	cosy	3	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p305_t3.wav	0.95189394482512413	0.90965182487826346
p305	xtts	2	cosy	3	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p305_t3.wav	0.72345375537972523	0.72183611073583198
p305	xtts	2	cosy	3	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p305_t3.wav	0.9296902867399135	0.91822887787762786
p305	xtts	3	cosy	0	A	ecapa	exp210/clones/cosy__from_xtts__seedA/p305_t0.wav	0.72616689598493345	0.7096561945560218
p305	xtts	3	cosy	0	A	wavlmsv	exp210/clones/cosy__from_xtts__seedA/p305_t0.wav	0.94850194964596224	0.92531168478790682
p305	xtts	3	cosy	0	B	ecapa	exp210/clones/cosy__from_xtts__seedB/p305_t0.wav	0.74120780447828638	0.7426962560657282
p305	xtts	3	cosy	0	B	wavlmsv	exp210/clones/cosy__from_xtts__seedB/p305_t0.wav	0.97220051387844242	0.96014170682789535
p305	cosy	0	seedvc	1	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p305_t1.wav	0.71029547826108475	0.64005065237867154
p305	cosy	0	seedvc	1	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p305_t1.wav	0.9504474673028952	0.92482242906953604
p305	cosy	0	seedvc	1	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p305_t1.wav	0.75381172220421822	0.70882233197333799
p305	cosy	0	seedvc	1	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p305_t1.wav	0.92624934569018191	0.92256162123849339
p305	cosy	1	seedvc	2	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p305_t2.wav	0.7117733248433461	0.67524390864217732
p305	cosy	1	seedvc	2	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p305_t2.wav	0.94445871654219671	0.93174795680868305
p305	cosy	1	seedvc	2	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p305_t2.wav	0.79124203264670601	0.73965250358691437
p305	cosy	1	seedvc	2	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p305_t2.wav	0.91102699568678447	0.8942411107953756
p305	cosy	2	seedvc	3	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p305_t3.wav	0.7251220541541934	0.68346143976490059
p305	cosy	2	seedvc	3	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p305_t3.wav	0.93512414689537748	0.92063174669356895
p305	cosy	2	seedvc	3	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p305_t3.wav	0.71566400300998612	0.64714281013467756
p305	cosy	2	seedvc	3	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p305_t3.wav	0.89088523022146093	0.88673231320241097
p305	cosy	3	seedvc	0	A	ecapa	exp210/clones/seedvc__from_cosy__seedA/p305_t0.wav	0.72719535789135203	0.68497844723621992
p305	cosy	3	seedvc	0	A	wavlmsv	exp210/clones/seedvc__from_cosy__seedA/p305_t0.wav	0.91192734376056261	0.89573603248838141
p305	cosy	3	seedvc	0	B	ecapa	exp210/clones/seedvc__from_cosy__seedB/p305_t0.wav	0.72038572830178649	0.67509684277343007
p305	cosy	3	seedvc	0	B	wavlmsv	exp210/clones/seedvc__from_cosy__seedB/p305_t0.wav	0.79790335293250914	0.79283899380584488
p305	seedvc	0	f5	1	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p305_t1.wav	0.74907980462337931	0.67527936604828287
p305	seedvc	0	f5	1	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p305_t1.wav	0.90234301017104446	0.8816721171379962
p305	seedvc	0	f5	1	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p305_t1.wav	0.67279476623868351	0.68468329759811275
p305	seedvc	0	f5	1	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p305_t1.wav	0.80752805559203522	0.80381007676344529
p305	seedvc	1	f5	2	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p305_t2.wav	0.70951363490750841	0.71763563871887692
p305	seedvc	1	f5	2	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p305_t2.wav	0.94019065663902945	0.94033066462334891
p305	seedvc	1	f5	2	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p305_t2.wav	0.76560596299844996	0.71642851308456457
p305	seedvc	1	f5	2	B	wavlmsv	exp210/clones/f5__from_seedvc__seedB/p305_t2.wav	0.89933555985762381	0.88923668435226455
p305	seedvc	2	f5	3	A	ecapa	exp210/clones/f5__from_seedvc__seedA/p305_t3.wav	0.62684931290072432	0.59722211424207083
p305	seedvc	2	f5	3	A	wavlmsv	exp210/clones/f5__from_seedvc__seedA/p305_t3.wav	0.94741198942902694	0.92865012717652828
p305	seedvc	2	f5	3	B	ecapa	exp210/clones/f5__from_seedvc__seedB/p305_t3.wav	0.61981942829738412	0.56540475383845723
