speaker	direction	readout	query_system	query_text_index	query_prompt_mic	query_seed_arm	query_clone_sha256	candidate_system	candidate_text_index	candidate_prompt_mic	own_seed_arm	own_clone_sha256	other_seed_arm	other_clone_sha256	cos_own_event	cos_other_event
p294	primary_mic1_to_mic2	ecapa	seedvc	0	mic1	A	8a1403645753dd98	f5	3	mic2	A	be32e1c52094a5e5	B	cac9edf3280fe46f	0.60534080516674926	0.58705152221469947
p294	primary_mic1_to_mic2	wavlm	seedvc	0	mic1	A	8a1403645753dd98	f5	3	mic2	A	be32e1c52094a5e5	B	cac9edf3280fe46f	0.93925319492069648	0.92094037087042491
p294	primary_mic1_to_mic2	ecapa	seedvc	0	mic1	A	8a1403645753dd98	xtts	1	mic2	A	cfe6917237def469	B	b448fbbe1acaaeb9	0.5339566766307251	0.43441124055306901
p294	primary_mic1_to_mic2	wavlm	seedvc	0	mic1	A	8a1403645753dd98	xtts	1	mic2	A	cfe6917237def469	B	b448fbbe1acaaeb9	0.94965114076462409	0.93395950579165032
p294	primary_mic1_to_mic2	ecapa	seedvc	0	mic1	A	8a1403645753dd98	xtts	2	mic2	A	d58c5172c899e13c	B	11d4ac5243afc1d6	0.49873508284994794	0.48778311890499704
p294	primary_mic1_to_mic2	wavlm	seedvc	0	mic1	A	8a1403645753dd98	xtts	2	mic2	A	d58c5172c899e13c	B	11d4ac5243afc1d6	0.92012463446061743	0.92606096580249309
p294	primary_mic1_to_mic2	ecapa	seedvc	0	mic1	A	8a1403645753dd98	xtts	3	mic2	A	59d98a7ad5861586	B	8df6dafdff7527d0	0.45322333413807769	0.48263018356139631
p294	primary_mic1_to_mic2	wavlm	seedvc	0	mic1	A	8a1403645753dd98	xtts	3	mic2	A	59d98a7ad5861586	B	8df6dafdff7527d0	0.9324943346952731	0.92287208782502672
p294	primary_mic1_to_mic2	ecapa	seedvc	0	mic1	A	8a1403645753dd98	cosy	1	mic2	A	c95e78421e8a3080	B	5f1509601c08a2be	0.65248579365062187	0.55319310189949555
p294	primary_mic1_to_mic2	wavlm	seedvc	0	mic1	A	8a1403645753dd98	cosy	1	mic2	A	c95e78421e8a3080	B	5f1509601c08a2be	0.94594258298987977	0.95093987682824321
p294	primary_mic1_to_mic2	ecapa	seedvc	0	mic1	A	8a1403645753dd98	cosy	2	mic2	A	04e22af22ed1f40b	B	445c12d30d6df694	0.6424153491732143	0.59138017295933387
p294	primary_mic1_to_mic2	wavlm	seedvc	0	mic1	A	8a1403645753dd98	cosy	2	mic2	A	04e22af22ed1f40b	B	445c12d30d6df694	0.94778137464123224	0.93005720294874283
p294	primary_mic1_to_mic2	ecapa	seedvc	0	mic1	A	8a1403645753dd98	cosy	3	mic2	A	1840da59cec574bd	B	29b937aa52cca2ee	0.63874626531729617	0.64196372637527022
p294	primary_mic1_to_mic2	wavlm	seedvc	0	mic1	A	8a1403645753dd98	cosy	3	mic2	A	1840da59cec574bd	B	29b937aa52cca2ee	0.93322794774894113	0.93698087471160596
p294	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	A	f6e638f3eedb1853	f5	0	mic2	A	6b5775eb8d31d1f2	B	34bf90f525eb175e	0.75565057765336829	0.6907457010223006
p294	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	A	f6e638f3eedb1853	f5	0	mic2	A	6b5775eb8d31d1f2	B	34bf90f525eb175e	0.97841856553762796	0.96622504232480355
p294	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	A	f6e638f3eedb1853	f5	2	mic2	A	b3ecf62a962cbfbb	B	f82907619ee752bc	0.76592993750737792	0.67489739773176693
p294	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	A	f6e638f3eedb1853	f5	2	mic2	A	b3ecf62a962cbfbb	B	f82907619ee752bc	0.98042370480124708	0.97184602745217785
p294	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	A	f6e638f3eedb1853	f5	3	mic2	A	be32e1c52094a5e5	B	cac9edf3280fe46f	0.76502030357975848	0.7223431039099073
p294	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	A	f6e638f3eedb1853	f5	3	mic2	A	be32e1c52094a5e5	B	cac9edf3280fe46f	0.98020357066558939	0.96958560471682709
p294	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	A	f6e638f3eedb1853	xtts	0	mic2	A	61bbb137d921503e	B	10eff7a3b116a3eb	0.56479716597183127	0.57897144921043564
p294	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	A	f6e638f3eedb1853	xtts	0	mic2	A	61bbb137d921503e	B	10eff7a3b116a3eb	0.92551307586710196	0.94306774437503382
p294	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	A	f6e638f3eedb1853	xtts	2	mic2	A	d58c5172c899e13c	B	11d4ac5243afc1d6	0.57804829354492027	0.55742649125952748
p294	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	A	f6e638f3eedb1853	xtts	2	mic2	A	d58c5172c899e13c	B	11d4ac5243afc1d6	0.92609186802447119	0.93849253858900916
p294	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	A	f6e638f3eedb1853	xtts	3	mic2	A	59d98a7ad5861586	B	8df6dafdff7527d0	0.52385223735654574	0.52760870579656671
p294	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	A	f6e638f3eedb1853	xtts	3	mic2	A	59d98a7ad5861586	B	8df6dafdff7527d0	0.92358789920129192	0.95359440196538592
p294	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	A	f6e638f3eedb1853	cosy	0	mic2	A	635355fa7363e4ef	B	ed53dd420c70227b	0.76901306124482571	0.68050033274721922
p294	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	A	f6e638f3eedb1853	cosy	0	mic2	A	635355fa7363e4ef	B	ed53dd420c70227b	0.97841210537423695	0.97998557769915662
p294	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	A	f6e638f3eedb1853	cosy	2	mic2	A	04e22af22ed1f40b	B	445c12d30d6df694	0.75463279143500106	0.69103179228025491
p294	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	A	f6e638f3eedb1853	cosy	2	mic2	A	04e22af22ed1f40b	B	445c12d30d6df694	0.97846792982119435	0.9816548971074639
p294	primary_mic1_to_mic2	ecapa	seedvc	1	mic1	A	f6e638f3eedb1853	cosy	3	mic2	A	1840da59cec574bd	B	29b937aa52cca2ee	0.79068065007210353	0.72762870033264659
p294	primary_mic1_to_mic2	wavlm	seedvc	1	mic1	A	f6e638f3eedb1853	cosy	3	mic2	A	1840da59cec574bd	B	29b937aa52cca2ee	0.98127637600850937	0.97989946343750123
p294	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	A	780cfc6abff4177d	f5	0	mic2	A	6b5775eb8d31d1f2	B	34bf90f525eb175e	0.71189529385121131	0.6544325786038967
p294	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	A	780cfc6abff4177d	f5	0	mic2	A	6b5775eb8d31d1f2	B	34bf90f525eb175e	0.96715058070139581	0.94830069819068163
p294	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	A	780cfc6abff4177d	f5	1	mic2	A	750711f91568ad26	B	3781b34d15aed6c9	0.74376328592091157	0.64510708151502216
p294	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	A	780cfc6abff4177d	f5	1	mic2	A	750711f91568ad26	B	3781b34d15aed6c9	0.97832301769050112	0.96100199497854866
p294	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	A	780cfc6abff4177d	f5	3	mic2	A	be32e1c52094a5e5	B	cac9edf3280fe46f	0.72873883206014201	0.65855232650670437
p294	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	A	780cfc6abff4177d	f5	3	mic2	A	be32e1c52094a5e5	B	cac9edf3280fe46f	0.98146365016636694	0.95948161622791039
p294	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	A	780cfc6abff4177d	xtts	0	mic2	A	61bbb137d921503e	B	10eff7a3b116a3eb	0.57449771100363212	0.58252806347409569
p294	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	A	780cfc6abff4177d	xtts	0	mic2	A	61bbb137d921503e	B	10eff7a3b116a3eb	0.93135517922626221	0.92779560113141035
p294	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	A	780cfc6abff4177d	xtts	1	mic2	A	cfe6917237def469	B	b448fbbe1acaaeb9	0.61671851655677501	0.49716111378208283
p294	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	A	780cfc6abff4177d	xtts	1	mic2	A	cfe6917237def469	B	b448fbbe1acaaeb9	0.92582743112147425	0.93443262802615501
p294	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	A	780cfc6abff4177d	xtts	3	mic2	A	59d98a7ad5861586	B	8df6dafdff7527d0	0.55026239639634911	0.56311101424011012
p294	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	A	780cfc6abff4177d	xtts	3	mic2	A	59d98a7ad5861586	B	8df6dafdff7527d0	0.92295464995230037	0.94466720343462252
p294	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	A	780cfc6abff4177d	cosy	0	mic2	A	635355fa7363e4ef	B	ed53dd420c70227b	0.69916587666366348	0.62753982228283478
p294	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	A	780cfc6abff4177d	cosy	0	mic2	A	635355fa7363e4ef	B	ed53dd420c70227b	0.96690785912080091	0.95806188332706366
p294	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	A	780cfc6abff4177d	cosy	1	mic2	A	c95e78421e8a3080	B	5f1509601c08a2be	0.75414557374539437	0.65613115446389569
p294	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	A	780cfc6abff4177d	cosy	1	mic2	A	c95e78421e8a3080	B	5f1509601c08a2be	0.96989943900371967	0.96765771798654088
p294	primary_mic1_to_mic2	ecapa	seedvc	2	mic1	A	780cfc6abff4177d	cosy	3	mic2	A	1840da59cec574bd	B	29b937aa52cca2ee	0.76701591598606333	0.69361976000509529
p294	primary_mic1_to_mic2	wavlm	seedvc	2	mic1	A	780cfc6abff4177d	cosy	3	mic2	A	1840da59cec574bd	B	29b937aa52cca2ee	0.97932246130821521	0.96999801658322748
p294	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	78c94d2e84fdb872	f5	0	mic2	A	6b5775eb8d31d1f2	B	34bf90f525eb175e	0.69769237356930469	0.66741841641204869
p294	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	78c94d2e84fdb872	f5	0	mic2	A	6b5775eb8d31d1f2	B	34bf90f525eb175e	0.96964979339235413	0.96427708927328215
p294	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	78c94d2e84fdb872	f5	1	mic2	A	750711f91568ad26	B	3781b34d15aed6c9	0.69763441314897534	0.64241549363316586
p294	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	78c94d2e84fdb872	f5	1	mic2	A	750711f91568ad26	B	3781b34d15aed6c9	0.97840196836512516	0.97186918814900725
p294	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	78c94d2e84fdb872	f5	2	mic2	A	b3ecf62a962cbfbb	B	f82907619ee752bc	0.71628437150704793	0.61709807577257259
p294	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	78c94d2e84fdb872	f5	2	mic2	A	b3ecf62a962cbfbb	B	f82907619ee752bc	0.98246232457015648	0.96534861528357707
p294	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	78c94d2e84fdb872	xtts	0	mic2	A	61bbb137d921503e	B	10eff7a3b116a3eb	0.56737727512502367	0.55625242322829482
p294	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	78c94d2e84fdb872	xtts	0	mic2	A	61bbb137d921503e	B	10eff7a3b116a3eb	0.92595178743706663	0.92661735196199491
p294	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	78c94d2e84fdb872	xtts	1	mic2	A	cfe6917237def469	B	b448fbbe1acaaeb9	0.58711568402673242	0.50528936565500748
p294	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	78c94d2e84fdb872	xtts	1	mic2	A	cfe6917237def469	B	b448fbbe1acaaeb9	0.92453817489996259	0.93756099263246351
p294	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	78c94d2e84fdb872	xtts	2	mic2	A	d58c5172c899e13c	B	11d4ac5243afc1d6	0.59122098624818653	0.55228445609366994
p294	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	78c94d2e84fdb872	xtts	2	mic2	A	d58c5172c899e13c	B	11d4ac5243afc1d6	0.93074708936127015	0.93271042401795079
p294	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	78c94d2e84fdb872	cosy	0	mic2	A	635355fa7363e4ef	B	ed53dd420c70227b	0.71113605986824258	0.68092712164176539
p294	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	78c94d2e84fdb872	cosy	0	mic2	A	635355fa7363e4ef	B	ed53dd420c70227b	0.98653602129694096	0.97640717905274754
p294	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	78c94d2e84fdb872	cosy	1	mic2	A	c95e78421e8a3080	B	5f1509601c08a2be	0.75850803319711924	0.6454672883902447
p294	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	78c94d2e84fdb872	cosy	1	mic2	A	c95e78421e8a3080	B	5f1509601c08a2be	0.98154376240007668	0.97740171445256463
p294	primary_mic1_to_mic2	ecapa	seedvc	3	mic1	A	78c94d2e84fdb872	cosy	2	mic2	A	04e22af22ed1f40b	B	445c12d30d6df694	0.71998168904302884	0.64193012730677179
p294	primary_mic1_to_mic2	wavlm	seedvc	3	mic1	A	78c94d2e84fdb872	cosy	2	mic2	A	04e22af22ed1f40b	B	445c12d30d6df694	0.98553611476799574	0.98555162576691779
p294	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	8a4d83c6a0b36fae	xtts	1	mic2	B	b448fbbe1acaaeb9	A	cfe6917237def469	0.51075477047594009	0.48107209421258129
p294	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	8a4d83c6a0b36fae	xtts	1	mic2	B	b448fbbe1acaaeb9	A	cfe6917237def469	0.90182143254724101	0.89237547167340292
p294	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	8a4d83c6a0b36fae	xtts	2	mic2	B	11d4ac5243afc1d6	A	d58c5172c899e13c	0.54931630700735945	0.49091412113496158
p294	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	8a4d83c6a0b36fae	xtts	2	mic2	B	11d4ac5243afc1d6	A	d58c5172c899e13c	0.88134513926490854	0.87331839698365266
p294	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	8a4d83c6a0b36fae	xtts	3	mic2	B	8df6dafdff7527d0	A	59d98a7ad5861586	0.50399321514935413	0.42581367015259519
p294	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	8a4d83c6a0b36fae	xtts	3	mic2	B	8df6dafdff7527d0	A	59d98a7ad5861586	0.8949601743772384	0.8586694914545927
p294	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	8a4d83c6a0b36fae	cosy	1	mic2	B	5f1509601c08a2be	A	c95e78421e8a3080	0.67486994306855674	0.67805240510404718
p294	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	8a4d83c6a0b36fae	cosy	1	mic2	B	5f1509601c08a2be	A	c95e78421e8a3080	0.93973515488811721	0.93374617628098378
p294	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	8a4d83c6a0b36fae	cosy	2	mic2	B	445c12d30d6df694	A	04e22af22ed1f40b	0.70748174210719272	0.67425614297012115
p294	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	8a4d83c6a0b36fae	cosy	2	mic2	B	445c12d30d6df694	A	04e22af22ed1f40b	0.9645153266011236	0.96443318575943549
p294	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	8a4d83c6a0b36fae	cosy	3	mic2	B	29b937aa52cca2ee	A	1840da59cec574bd	0.69561302277035886	0.65522385195718369
p294	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	8a4d83c6a0b36fae	cosy	3	mic2	B	29b937aa52cca2ee	A	1840da59cec574bd	0.94612681155058398	0.93978815278969963
p294	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	8a4d83c6a0b36fae	seedvc	1	mic2	B	6935f7e0b2320f53	A	6abc0b96e1b20c9f	0.64958159996823595	0.61643501544460522
p294	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	8a4d83c6a0b36fae	seedvc	1	mic2	B	6935f7e0b2320f53	A	6abc0b96e1b20c9f	0.94075479829008268	0.93806649317392399
p294	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	8a4d83c6a0b36fae	seedvc	2	mic2	B	d9d1da041e72f8c1	A	940f5348c9766ef1	0.65203817637797923	0.62454178019550854
p294	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	8a4d83c6a0b36fae	seedvc	2	mic2	B	d9d1da041e72f8c1	A	940f5348c9766ef1	0.94465198057804345	0.93741064859818812
p294	primary_mic1_to_mic2	ecapa	f5	0	mic1	B	8a4d83c6a0b36fae	seedvc	3	mic2	B	dad5103ec7a08fd6	A	ddf17bd8329217ac	0.60125302252704671	0.55228871693547577
p294	primary_mic1_to_mic2	wavlm	f5	0	mic1	B	8a4d83c6a0b36fae	seedvc	3	mic2	B	dad5103ec7a08fd6	A	ddf17bd8329217ac	0.93643194283818365	0.93148683379504982
p294	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	cf3220f5f0cabece	xtts	0	mic2	B	10eff7a3b116a3eb	A	61bbb137d921503e	0.52599697481395569	0.40413319929960262
p294	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	cf3220f5f0cabece	xtts	0	mic2	B	10eff7a3b116a3eb	A	61bbb137d921503e	0.91688399963440426	0.90249808442927248
p294	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	cf3220f5f0cabece	xtts	2	mic2	B	11d4ac5243afc1d6	A	d58c5172c899e13c	0.49958063809466485	0.37712632046642031
p294	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	cf3220f5f0cabece	xtts	2	mic2	B	11d4ac5243afc1d6	A	d58c5172c899e13c	0.89842876649478709	0.88693746838627419
p294	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	cf3220f5f0cabece	xtts	3	mic2	B	8df6dafdff7527d0	A	59d98a7ad5861586	0.44650118049678444	0.29703165790946318
p294	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	cf3220f5f0cabece	xtts	3	mic2	B	8df6dafdff7527d0	A	59d98a7ad5861586	0.92085052620828145	0.87722876321429566
p294	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	cf3220f5f0cabece	cosy	0	mic2	B	ed53dd420c70227b	A	635355fa7363e4ef	0.58824221729775905	0.61715799107235125
p294	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	cf3220f5f0cabece	cosy	0	mic2	B	ed53dd420c70227b	A	635355fa7363e4ef	0.96105674465201818	0.96507097860407898
p294	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	cf3220f5f0cabece	cosy	2	mic2	B	445c12d30d6df694	A	04e22af22ed1f40b	0.6638004509229618	0.60811425991149393
p294	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	cf3220f5f0cabece	cosy	2	mic2	B	445c12d30d6df694	A	04e22af22ed1f40b	0.97591648220558036	0.96930641637761494
p294	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	cf3220f5f0cabece	cosy	3	mic2	B	29b937aa52cca2ee	A	1840da59cec574bd	0.62848708699222455	0.61687423685334664
p294	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	cf3220f5f0cabece	cosy	3	mic2	B	29b937aa52cca2ee	A	1840da59cec574bd	0.96902630901038123	0.96001078391261163
p294	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	cf3220f5f0cabece	seedvc	0	mic2	B	a6d0b2f5221d798d	A	49f104ee9e8010e6	0.4337206651728045	0.37315705542718147
p294	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	cf3220f5f0cabece	seedvc	0	mic2	B	a6d0b2f5221d798d	A	49f104ee9e8010e6	0.89726888868380783	0.91006922250903322
p294	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	cf3220f5f0cabece	seedvc	2	mic2	B	d9d1da041e72f8c1	A	940f5348c9766ef1	0.60600864223823581	0.57666856566976854
p294	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	cf3220f5f0cabece	seedvc	2	mic2	B	d9d1da041e72f8c1	A	940f5348c9766ef1	0.96076334495450377	0.95406817967527169
p294	primary_mic1_to_mic2	ecapa	f5	1	mic1	B	cf3220f5f0cabece	seedvc	3	mic2	B	dad5103ec7a08fd6	A	ddf17bd8329217ac	0.51978293837418432	0.45937044687483308
p294	primary_mic1_to_mic2	wavlm	f5	1	mic1	B	cf3220f5f0cabece	seedvc	3	mic2	B	dad5103ec7a08fd6	A	ddf17bd8329217ac	0.95083838646222829	0.94469622168023282
p294	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	e24532c72ebaa642	xtts	0	mic2	B	10eff7a3b116a3eb	A	61bbb137d921503e	0.53210766849816205	0.44106783797575283
p294	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	e24532c72ebaa642	xtts	0	mic2	B	10eff7a3b116a3eb	A	61bbb137d921503e	0.92884930824126455	0.92328955586245853
p294	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	e24532c72ebaa642	xtts	1	mic2	B	b448fbbe1acaaeb9	A	cfe6917237def469	0.4164872650434297	0.41793192523305206
p294	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	e24532c72ebaa642	xtts	1	mic2	B	b448fbbe1acaaeb9	A	cfe6917237def469	0.93550240142299002	0.92794681652402145
p294	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	e24532c72ebaa642	xtts	3	mic2	B	8df6dafdff7527d0	A	59d98a7ad5861586	0.45674130995010798	0.33246652970649904
p294	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	e24532c72ebaa642	xtts	3	mic2	B	8df6dafdff7527d0	A	59d98a7ad5861586	0.93811819138229968	0.91310791771194411
p294	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	e24532c72ebaa642	cosy	0	mic2	B	ed53dd420c70227b	A	635355fa7363e4ef	0.62258930668099022	0.63311454050877303
p294	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	e24532c72ebaa642	cosy	0	mic2	B	ed53dd420c70227b	A	635355fa7363e4ef	0.97489640147783663	0.98111825320906365
p294	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	e24532c72ebaa642	cosy	1	mic2	B	5f1509601c08a2be	A	c95e78421e8a3080	0.7014829037975393	0.68977731828859989
p294	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	e24532c72ebaa642	cosy	1	mic2	B	5f1509601c08a2be	A	c95e78421e8a3080	0.97381010541412394	0.97384456228886485
p294	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	e24532c72ebaa642	cosy	3	mic2	B	29b937aa52cca2ee	A	1840da59cec574bd	0.70007063260904756	0.64493309568589141
p294	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	e24532c72ebaa642	cosy	3	mic2	B	29b937aa52cca2ee	A	1840da59cec574bd	0.97294404954112867	0.97493918816148484
p294	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	e24532c72ebaa642	seedvc	0	mic2	B	a6d0b2f5221d798d	A	49f104ee9e8010e6	0.49268632607922175	0.44071702023256404
p294	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	e24532c72ebaa642	seedvc	0	mic2	B	a6d0b2f5221d798d	A	49f104ee9e8010e6	0.9184727514154124	0.93537531040591415
p294	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	e24532c72ebaa642	seedvc	1	mic2	B	6935f7e0b2320f53	A	6abc0b96e1b20c9f	0.6217365788289746	0.60430045225711804
p294	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	e24532c72ebaa642	seedvc	1	mic2	B	6935f7e0b2320f53	A	6abc0b96e1b20c9f	0.97445434832607047	0.96998616853739583
p294	primary_mic1_to_mic2	ecapa	f5	2	mic1	B	e24532c72ebaa642	seedvc	3	mic2	B	dad5103ec7a08fd6	A	ddf17bd8329217ac	0.57875157746474271	0.53548981456985745
p294	primary_mic1_to_mic2	wavlm	f5	2	mic1	B	e24532c72ebaa642	seedvc	3	mic2	B	dad5103ec7a08fd6	A	ddf17bd8329217ac	0.96805099140319761	0.9668315107167077
p294	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	693e7af260b0af0c	xtts	0	mic2	B	10eff7a3b116a3eb	A	61bbb137d921503e	0.54195914351158914	0.46818308542976295
p294	primary_mic1_to_mic2	wavlm	f5	3	mic1	B	693e7af260b0af0c	xtts	0	mic2	B	10eff7a3b116a3eb	A	61bbb137d921503e	0.92282137730880975	0.90290995640307004
p294	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	693e7af260b0af0c	xtts	1	mic2	B	b448fbbe1acaaeb9	A	cfe6917237def469	0.48610562523798156	0.46252733092418041
p294	primary_mic1_to_mic2	wavlm	f5	3	mic1	B	693e7af260b0af0c	xtts	1	mic2	B	b448fbbe1acaaeb9	A	cfe6917237def469	0.91964054847343257	0.89690265860304075
p294	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	693e7af260b0af0c	xtts	2	mic2	B	11d4ac5243afc1d6	A	d58c5172c899e13c	0.53773813038368601	0.46914835504836627
p294	primary_mic1_to_mic2	wavlm	f5	3	mic1	B	693e7af260b0af0c	xtts	2	mic2	B	11d4ac5243afc1d6	A	d58c5172c899e13c	0.90449225454071314	0.88148008055822236
p294	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	693e7af260b0af0c	cosy	0	mic2	B	ed53dd420c70227b	A	635355fa7363e4ef	0.59828584334707025	0.67198758422328297
p294	primary_mic1_to_mic2	wavlm	f5	3	mic1	B	693e7af260b0af0c	cosy	0	mic2	B	ed53dd420c70227b	A	635355fa7363e4ef	0.95190756874061677	0.96077193371240788
p294	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	693e7af260b0af0c	cosy	1	mic2	B	5f1509601c08a2be	A	c95e78421e8a3080	0.66236931216810335	0.70216898710360276
p294	primary_mic1_to_mic2	wavlm	f5	3	mic1	B	693e7af260b0af0c	cosy	1	mic2	B	5f1509601c08a2be	A	c95e78421e8a3080	0.95287437588915136	0.95143054112329684
p294	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	693e7af260b0af0c	cosy	2	mic2	B	445c12d30d6df694	A	04e22af22ed1f40b	0.67635563901843221	0.64637319131134008
p294	primary_mic1_to_mic2	wavlm	f5	3	mic1	B	693e7af260b0af0c	cosy	2	mic2	B	445c12d30d6df694	A	04e22af22ed1f40b	0.96411261262658077	0.96238852114751172
p294	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	693e7af260b0af0c	seedvc	0	mic2	B	a6d0b2f5221d798d	A	49f104ee9e8010e6	0.44874828895451208	0.46801862155797724
p294	primary_mic1_to_mic2	wavlm	f5	3	mic1	B	693e7af260b0af0c	seedvc	0	mic2	B	a6d0b2f5221d798d	A	49f104ee9e8010e6	0.89514780706056385	0.90778447674048657
p294	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	693e7af260b0af0c	seedvc	1	mic2	B	6935f7e0b2320f53	A	6abc0b96e1b20c9f	0.59995887133091252	0.56181234603348496
p294	primary_mic1_to_mic2	wavlm	f5	3	mic1	B	693e7af260b0af0c	seedvc	1	mic2	B	6935f7e0b2320f53	A	6abc0b96e1b20c9f	0.95674107489870763	0.95031461000987127
p294	primary_mic1_to_mic2	ecapa	f5	3	mic1	B	693e7af260b0af0c	seedvc	2	mic2	B	d9d1da041e72f8c1	A	940f5348c9766ef1	0.57754578341671181	0.61443458140116625
