speaker	system	text_index	prompt_mic	seed_arm	clone_path	clone_sha256	candidate_A_path	candidate_A_sha256	candidate_B_path	candidate_B_sha256	same_candidate_A_path	same_candidate_A_sha256	same_candidate_B_path	same_candidate_B_sha256	ecapa_A	ecapa_B	wavlm_A	wavlm_B	ecapa_same_A	ecapa_same_B	wavlm_same_A	wavlm_same_B
p317	cosy	0	mic2	A	runtime/clones/cosy__mic2__seedA/p317_t0.wav	71bf5b05305da41572270f51859716383288364034039bbabf39e5473694bb9e	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.81740289926528931	0.76726460456848145	0.9618639349937439	0.93389368057250977	0.84120941162109375	0.77898019552230835	0.95475709438323975	0.92187035083770752
p317	cosy	0	mic2	B	runtime/clones/cosy__mic2__seedB/p317_t0.wav	800e4aa011fb80e6097bd508234052c77b15bbb6b2cc3e931bbc5d84c775b472	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.80350297689437866	0.84174704551696777	0.97966963052749634	0.96009111404418945	0.81471103429794312	0.86132371425628662	0.96925443410873413	0.94798958301544189
p317	cosy	1	mic1	A	runtime/clones/cosy__mic1__seedA/p317_t1.wav	28f340376dc905ba6daa38edcbcd85a3a9d48fc6d61033bff1fc2610316b1613	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.81312888860702515	0.75769537687301636	0.91817981004714966	0.94389998912811279	0.82284837961196899	0.7821776270866394	0.93796443939208984	0.96108716726303101
p317	cosy	1	mic1	B	runtime/clones/cosy__mic1__seedB/p317_t1.wav	57c02b86e5a53d2ba3161c779ec933f17c4a4ef304e3484026c66585ddc59269	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.73920959234237671	0.80230832099914551	0.9505462646484375	0.9517751932144165	0.7656133770942688	0.82509446144104004	0.95551514625549316	0.96622282266616821
p317	cosy	1	mic2	A	runtime/clones/cosy__mic2__seedA/p317_t1.wav	a3eec79c5ad2ae2f0a1b0d4c68c8ea92f493762e3ac93daef58a7a206fd5e2ab	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.84682607650756836	0.80888813734054565	0.96858853101730347	0.94929987192153931	0.86359268426895142	0.81565660238265991	0.95761078596115112	0.93919724225997925
p317	cosy	1	mic2	B	runtime/clones/cosy__mic2__seedB/p317_t1.wav	e69d90c05f6b624530c3a84fc530948ce9d50ab686b1d87d50ffbccb260814af	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.7831234335899353	0.82375401258468628	0.95005905628204346	0.95165103673934937	0.78996485471725464	0.83892041444778442	0.94868552684783936	0.94080561399459839
p317	cosy	2	mic1	A	runtime/clones/cosy__mic1__seedA/p317_t2.wav	475a5fa339750143d67cf978abecde94383f412eb96a323bca9c321814a355e0	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.83235442638397217	0.82955706119537354	0.91882747411727905	0.92366868257522583	0.85152983665466309	0.84201645851135254	0.94164180755615234	0.93773698806762695
p317	cosy	2	mic1	B	runtime/clones/cosy__mic1__seedB/p317_t2.wav	bf519cb2da7f58ad2e6d95f637614a229d267c02574b91ccd36030dab51113cb	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.76456141471862793	0.81905961036682129	0.93476361036300659	0.94680041074752808	0.77775532007217407	0.82252520322799683	0.94984358549118042	0.96637254953384399
p317	cosy	2	mic2	A	runtime/clones/cosy__mic2__seedA/p317_t2.wav	8a5a7ddb1f4ea2d7a0c84876ffc9687f3e5dba3f13e7690299cf2be64c16c112	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.86108165979385376	0.8207402229309082	0.9618908166885376	0.92925149202346802	0.88310837745666504	0.84563839435577393	0.95845633745193481	0.92234313488006592
p317	cosy	2	mic2	B	runtime/clones/cosy__mic2__seedB/p317_t2.wav	0f2f70609ee8d83a4168ee3e00fdddb1b628417ad0e4f9d94928c37e8c8b151f	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.79783666133880615	0.83915436267852783	0.95103740692138672	0.9444197416305542	0.80596053600311279	0.84414005279541016	0.94322365522384644	0.93243640661239624
p317	cosy	3	mic1	A	runtime/clones/cosy__mic1__seedA/p317_t3.wav	05c19a4af19ef9e07d0684b5e9f7b52eb9c93d8cbfa76b59617ca98b830fe2d6	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.82416421175003052	0.79821896553039551	0.9439583420753479	0.94162487983703613	0.85434162616729736	0.82132828235626221	0.96136760711669922	0.95063865184783936
p317	cosy	3	mic1	B	runtime/clones/cosy__mic1__seedB/p317_t3.wav	dd180b691c3c36560d2c2cb87eda7a6002b70fae3126ccddaf5b7ee1641585fc	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.77043271064758301	0.80180054903030396	0.94246864318847656	0.94292402267456055	0.80272001028060913	0.8428725004196167	0.96107387542724609	0.95215058326721191
p317	cosy	3	mic2	A	runtime/clones/cosy__mic2__seedA/p317_t3.wav	4edbdafb6862011685cc8588136f4082c0766db9a8bb8f00d1ac0db086d8993b	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.82788944244384766	0.78573900461196899	0.93808060884475708	0.88947188854217529	0.85783237218856812	0.79268664121627808	0.91855800151824951	0.87715607881546021
p317	cosy	3	mic2	B	runtime/clones/cosy__mic2__seedB/p317_t3.wav	b5e21ad84aec1814b0d65e571135cfcbf3ffd692333589f7647307f834710d43	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.78280073404312134	0.82220345735549927	0.95416313409805298	0.94462424516677856	0.78931808471679688	0.82101583480834961	0.94784891605377197	0.93688398599624634
p317	seedvc	0	mic1	A	runtime/clones/seedvc__mic1__seedA/p317_t0.wav	521ad605008f862539ec3afdd7f165e55890eb829562462311c42b05136e9b25	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.68703562021255493	0.71864557266235352	0.88957750797271729	0.88607603311538696	0.69683730602264404	0.72880834341049194	0.88959252834320068	0.91666477918624878
p317	seedvc	0	mic1	B	runtime/clones/seedvc__mic1__seedB/p317_t0.wav	7811a9420a9588c993593ad082f989dc386a2eba58b8a4d9bd9f7b906a281b0b	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.61243939399719238	0.70268529653549194	0.81166678667068481	0.85983097553253174	0.63679170608520508	0.73649853467941284	0.80895841121673584	0.88432461023330688
p317	seedvc	0	mic2	A	runtime/clones/seedvc__mic2__seedA/p317_t0.wav	b38d6cc34c098a43e1928fdce9770d89718524df27f8a33fba54bf367091535d	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.69652658700942993	0.71508264541625977	0.87687462568283081	0.88612699508666992	0.72186076641082764	0.73418170213699341	0.88323086500167847	0.86115115880966187
p317	seedvc	0	mic2	B	runtime/clones/seedvc__mic2__seedB/p317_t0.wav	e9387af7b2aabe5823baed149b38ff2b1f5291e87b10018fef7ebeffee1179e3	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.65158194303512573	0.74040120840072632	0.84036582708358765	0.90368980169296265	0.64527744054794312	0.73534798622131348	0.84028172492980957	0.87501811981201172
p317	seedvc	1	mic1	A	runtime/clones/seedvc__mic1__seedA/p317_t1.wav	3f5a8a0c61dd6e48fe7416d03cd9ed6476b2b7dcb36cb84a0e686306971586ab	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.80046546459197998	0.78729367256164551	0.94362735748291016	0.93795561790466309	0.80738449096679688	0.82120746374130249	0.95546913146972656	0.95922559499740601
p317	seedvc	1	mic1	B	runtime/clones/seedvc__mic1__seedB/p317_t1.wav	d180e9a5ca4234be78bae7aaf24fad5d3dfcb1b831b362a3d1917fded099551f	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.70535224676132202	0.78656846284866333	0.94143974781036377	0.95190411806106567	0.71882903575897217	0.81053310632705688	0.95185106992721558	0.97100955247879028
p317	seedvc	1	mic2	A	runtime/clones/seedvc__mic2__seedA/p317_t1.wav	3996a9495c10aefa9ff5c0aae70dd58026021d4bb22e13ae084713070ae7543c	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.77707040309906006	0.78330868482589722	0.95578384399414062	0.94430017471313477	0.80831700563430786	0.78162992000579834	0.94766813516616821	0.9256901741027832
p317	seedvc	1	mic2	B	runtime/clones/seedvc__mic2__seedB/p317_t1.wav	68114305db781150462c422e92792cda103b4a81a6588d065c0c39145ce8c36e	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.73344713449478149	0.80386555194854736	0.94054597616195679	0.97115993499755859	0.73565387725830078	0.81156879663467407	0.94022667407989502	0.95746093988418579
p317	seedvc	2	mic1	A	runtime/clones/seedvc__mic1__seedA/p317_t2.wav	9148f32ac7cac227f4236905c70c0de1bda695169de0d5c23403d1fc59957a05	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.77629786729812622	0.7731175422668457	0.90256452560424805	0.91548293828964233	0.78810864686965942	0.78756213188171387	0.9056999683380127	0.93418443202972412
p317	seedvc	2	mic1	B	runtime/clones/seedvc__mic1__seedB/p317_t2.wav	7629080267758e229d164343d64a2bde5c804f8ad15a1523961dbaf49ea72bb6	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.76489061117172241	0.84182131290435791	0.91113120317459106	0.94457268714904785	0.76976072788238525	0.85551583766937256	0.91298979520797729	0.95453488826751709
p317	seedvc	2	mic2	A	runtime/clones/seedvc__mic2__seedA/p317_t2.wav	0f4ab93d3fc2cb86aeb184cd9fc1514b0a28f75eeca4fc8538ae531f558b63e1	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.7573930025100708	0.75403094291687012	0.8988301157951355	0.9148215651512146	0.79601591825485229	0.77195650339126587	0.89813625812530518	0.8973395824432373
p317	seedvc	2	mic2	B	runtime/clones/seedvc__mic2__seedB/p317_t2.wav	be8d4279d7b4028b3aaa95b7ee7e3fd71e373a1c7372ee8cd87b51831a2a846e	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.7491610050201416	0.83024203777313232	0.92024511098861694	0.95143157243728638	0.77319097518920898	0.85413849353790283	0.92793393135070801	0.95213848352432251
p317	seedvc	3	mic1	A	runtime/clones/seedvc__mic1__seedA/p317_t3.wav	928987a72bdbea9619e7df6ea11d34ef5e7685dbcde8c0770c6fdce1c6ab194b	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.73516911268234253	0.70046120882034302	0.93262845277786255	0.9214862585067749	0.75997751951217651	0.7455713152885437	0.95165747404098511	0.94991457462310791
p317	seedvc	3	mic1	B	runtime/clones/seedvc__mic1__seedB/p317_t3.wav	400480f26079548a1c4332d7cbeeba1bafed1908f4edea29c4765fc41b8d2b0f	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	0.70409107208251953	0.7776305079460144	0.90557712316513062	0.93188154697418213	0.72512084245681763	0.82670348882675171	0.91126370429992676	0.9534226655960083
p317	seedvc	3	mic2	A	runtime/clones/seedvc__mic2__seedA/p317_t3.wav	4fc5cf9f65fb6c7406c845c5a78643d8b4616ab2608b082162c200efe3bdd9db	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic1.flac	b159f6777f7d6c6d146f53268941c08e88b0831d4ac4d93083a63f27496e28a0	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic1.flac	77cd68ad0ea2832440a7d26a926dad7e68de1b704c3f49d94ad6a9e95ed8b8fd	inputs/vctk/wav48_silence_trimmed/p317/p317_196_mic2.flac	8428878f80aa524477e22cf87759f993efa6f94e1783b3428ea1cd77a16bd493	inputs/vctk/wav48_silence_trimmed/p317/p317_206_mic2.flac	0cccdc203c1bb75fbaaa49baddb258c29d8888c5eb308d63e2d33059349d8cad	0.73523372411727905	0.7112584114074707	0.95435523986816406	0.93438655138015747	0.75785410404205322	0.69375663995742798	0.94095158576965332	0.90844428539276123
